form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00754051,B887022,,,ORG,UNITE HERE Local 8,,,,,,PO Box 84271,,Seattle,WA,98124,G2024,,2024-09-30,10366.20,2024-10-01,2526843.53,Canvasser salaries and benefits for 9/30/24 - 10/13/24,001,C00754051,S,P00009423,Harris,Kamala,,,,P, ,US,Tannu,Zaina,,,,2024-10-24,
SE,C00754051,B887023,,,ORG,UNITE HERE Local 54,,,,,,1014 Atlantic Avenue,,Atlantic City,NJ,08401,G2024,,2024-09-30,12119.92,2024-10-01,2526843.53,Canvasser salaries and benefits for 9/30/24 - 10/13/24,001,C00754051,S,P00009423,Harris,Kamala,,,,P, ,US,Tannu,Zaina,,,,2024-10-24,
SE,C00754051,B887025,,,ORG,UNITE HERE Local 362,,,,,,1255 La Quinta Drive  Suite 212,,Orlando,FL,32809,G2024,,2024-09-30,4336.60,2024-10-01,2526843.53,Canvasser salaries and benefits for 9/30/24 - 10/13/24,001,C00754051,S,P00009423,Harris,Kamala,,,,P, ,US,Tannu,Zaina,,,,2024-10-24,
SE,C00754051,B887026,,,ORG,UNITE HERE Local 737,,,,,,7800 Southland Blvd Suite 157,,Orlando,FL,32809,G2024,,2024-09-30,593.66,2024-10-01,2526843.53,Canvasser salaries and benefits for 9/30/24 - 10/13/24,001,C00754051,S,P00009423,Harris,Kamala,,,,P, ,US,Tannu,Zaina,,,,2024-10-24,
SE,C00754051,B887027,,,ORG,Local 878 UNITE HERE,,,,,,530 E. 4th Avenue,,Anchorage,AK,99501,G2024,,2024-09-30,2407.68,2024-10-01,2526843.53,Canvasser salaries and benefits for 9/30/24 - 10/13/24,001,C00754051,S,P00009423,Harris,Kamala,,,,P, ,US,Tannu,Zaina,,,,2024-10-24,
SE,C00754051,B887028,,,ORG,Culinary Workers' Union Local 226,,,,,,1630 South Commerce St.,,Las Vegas,NV,89102,G2024,,2024-09-30,2436.20,2024-10-01,2526843.53,Canvasser salaries and benefits for 9/30/24 - 10/13/24,001,C00754051,S,P00009423,Harris,Kamala,,,,P, ,US,Tannu,Zaina,,,,2024-10-24,
SE,C00754051,B887029,,,ORG,UNITE HERE Local 17,,,,,,312 Central Avenue SE Rm. 444,,Minneapolis,MN,55414,G2024,,2014-09-30,902.06,2024-10-01,2526843.53,Canvasser salaries and benefits for 9/30/24 - 10/13/24,001,C00754051,S,P00009423,Harris,Kamala,,,,P, ,US,Tannu,Zaina,,,,2024-10-24,
SE,C00754051,B887030,,,ORG,UNITE HERE,,,,,,275 Seventh Avenue,,New York,NY,10001,G2024,,2024-09-30,3929.89,2024-10-01,2526843.53,Canvasser salaries and benefits for 9/30/24 - 10/13/24,001,C00754051,S,P00009423,Harris,Kamala,,,,P, ,US,Tannu,Zaina,,,,2024-10-24,
SE,C00754051,B887031,,,ORG,APALA,,,,,,815 16th Street NW 2nd FL,,Washington,DC,20006,G2024,,2024-09-30,798.47,2024-10-01,2526843.53,Canvasser salaries and benefits for 9/30/24 - 10/13/24,001,C00754051,S,P00009423,Harris,Kamala,,,,P, ,US,Tannu,Zaina,,,,2024-10-24,
SE,C00754051,B887053,,,ORG,Local 23 UNITE HERE,,,,,,275 7th Ave,,New York,NY,10001,G2024,,2024-09-30,132135.71,2024-10-01,2526843.53,Canvasser salaries and benefits for 9/30 - 11/5,001,C00754051,S,P00009423,Harris,Kamala,,,,P, ,US,Tannu,Zaina,,,,2024-10-24,
SE,C00754051,B887054,,,ORG,UNITE HERE,,,,,,275 Seventh Avenue,,New York,NY,10001,G2024,,2024-09-30,3625.92,2024-10-01,2526843.53,Canvasser salaries and benefits for 9/30 - 11/5,001,C00754051,S,P00009423,Harris,Kamala,,,,P, ,US,Tannu,Zaina,,,,2024-10-24,
SE,C00754051,B887168,,,ORG,Local 23 UNITE HERE,,,,,,275 7th Ave,,New York,NY,10001,G2024,,2024-10-01,11500.89,2024-10-02,2526843.53,Canvasser salaries and benefits for 10/1/24 - 10/20/24,001,C00754051,S,P00009423,Harris,Kamala,,,,P, ,US,Tannu,Zaina,,,,2024-10-24,
SE,C00754051,B887170,,,ORG,UNITE HERE Local 54,,,,,,1014 Atlantic Avenue,,Atlantic City,NJ,08401,G2024,,2024-10-01,5017.27,2024-10-02,2526843.53,Canvasser salaries and benefits for 10/1/24 - 10/20/24,001,C00754051,S,P00009423,Harris,Kamala,,,,P, ,US,Tannu,Zaina,,,,2024-10-24,
SE,C00754051,B887171,,,ORG,UNITE HERE Local 217,,,,,,425 College Street,,New Haven,CT,06511,G2024,,2024-10-01,3052.38,2024-10-02,2526843.53,Canvasser salaries and benefits for 10/1/24 - 10/20/24,001,C00754051,S,P00009423,Harris,Kamala,,,,P, ,US,Tannu,Zaina,,,,2024-10-24,
SE,C00754051,B887172,,,ORG,Labor Canvass,,,,,,1415 N Broad Street Ste 219,,Philadelphia,PA,19122,G2024,,2024-10-01,21974.00,2024-10-02,2526843.53,Canvasser salaries and benefits for 10/1/24 - 10/20/24,001,C00754051,S,P00009423,Harris,Kamala,,,,P, ,US,Tannu,Zaina,,,,2024-10-24,
SE,C00754051,B887173,,,ORG,UNITE HERE,,,,,,275 Seventh Avenue,,New York,NY,10001,G2024,,2024-10-01,11930.00,2024-10-02,2526843.53,Canvasser salaries and benefits for 10/1/24 - 10/20/24,001,C00754051,S,P00009423,Harris,Kamala,,,,P, ,US,Tannu,Zaina,,,,2024-10-24,
SE,C00754051,B887193,,,ORG,Local 23 UNITE HERE,,,,,,275 7th Ave,,New York,NY,10001,G2024,,2024-10-01,45101.14,2024-10-02,2526843.53,Canvasser salaries and benefits for 10/1/24 - 10/20/24,001,C00754051,S,P00009423,Harris,Kamala,,,,P, ,US,Tannu,Zaina,,,,2024-10-24,
SE,C00754051,B887194,,,ORG,Local 25 UNITE HERE,,,,,,901 K Street NW Suite 200,,Washington,DC,20001,G2024,,2024-10-01,21417.51,2024-10-02,2526843.53,Canvasser salaries and benefits for 10/1/24 - 10/20/24,001,C00754051,S,P00009423,Harris,Kamala,,,,P, ,US,Tannu,Zaina,,,,2024-10-24,
SE,C00754051,B887195,,,ORG,UNITE HERE Local 26 Political Cmte,,,,,,33 Harrison Avenue 4th Floor,,Boston,MA,02111,G2024,,2024-10-01,8601.05,2024-10-02,2526843.53,Canvasser salaries and benefits for 10/1/24 - 10/20/24,001,C00754051,S,P00009423,Harris,Kamala,,,,P, ,US,Tannu,Zaina,,,,2024-10-24,
SE,C00754051,B887196,,,ORG,UNITE HERE Local 34,,,,,,425 College Street 2nd Floor,,New Haven,CT,06511,G2024,,2024-10-01,2239.06,2024-10-02,2526843.53,Canvasser salaries and benefits for 10/1/24 - 10/20/24,001,C00754051,S,P00009423,Harris,Kamala,,,,P, ,US,Tannu,Zaina,,,,2024-10-24,
SE,C00754051,B887197,,,ORG,UNITE HERE Local 35,,,,,,425 College Street,,New Haven,CT,06511,G2024,,2024-10-01,1412.38,2024-10-02,2526843.53,Canvasser salaries and benefits for 10/1/24 - 10/20/24,001,C00754051,S,P00009423,Harris,Kamala,,,,P, ,US,Tannu,Zaina,,,,2024-10-24,
SE,C00754051,B887198,,,ORG,UNITE HERE Local 54,,,,,,1014 Atlantic Avenue,,Atlantic City,NJ,08401,G2024,,2024-10-01,54427.68,2024-10-02,2526843.53,Canvasser salaries and benefits for 10/1/24 - 10/20/24,001,C00754051,S,P00009423,Harris,Kamala,,,,P, ,US,Tannu,Zaina,,,,2024-10-24,
SE,C00754051,B887199,,,ORG,UNITE HERE Local 217,,,,,,425 College Street,,New Haven,CT,06511,G2024,,2024-10-01,10240.34,2024-10-02,2526843.53,Canvasser salaries and benefits for 10/1/24 - 10/20/24,001,C00754051,S,P00009423,Harris,Kamala,,,,P, ,US,Tannu,Zaina,,,,2024-10-24,
SE,C00754051,B887200,,,ORG,UNITE HERE Local 100,,,,,,275 7th Ave 16th Floor,,New York,NY,10001,G2024,,2024-10-01,2960.05,2024-10-02,2526843.53,Canvasser salaries and benefits for 10/1/24 - 10/20/24,001,C00754051,S,P00009423,Harris,Kamala,,,,P, ,US,Tannu,Zaina,,,,2024-10-24,
SE,C00754051,B887201,,,ORG,New England Joint Board UNITE HERE,,,,,,33 Harrison Avenue 8th Floor,,Boston,MA,02111,G2024,,2024-10-01,918.00,2024-10-02,2526843.53,Canvasser salaries and benefits for 10/1/24 - 10/20/24,001,C00754051,S,P00009423,Harris,Kamala,,,,P, ,US,Tannu,Zaina,,,,2024-10-24,
SE,C00754051,B887202,,,ORG,Local 75 Toronto Ontario,,,,,,200 Consumers Road Suite 406,,Toronto,ON,,G2024,,2024-10-01,2221.04,2024-10-02,2526843.53,Canvasser salaries and benefits for 10/1/24 - 10/20/24,001,C00754051,S,P00009423,Harris,Kamala,,,,P, ,US,Tannu,Zaina,,,,2024-10-24,
SE,C00754051,B887203,,,ORG,UNITE HERE Local 737,,,,,,7800 Southland Blvd Suite 157,,Orlando,FL,32809,G2024,,2024-10-01,1171.73,2024-10-02,2526843.53,Canvasser salaries and benefits for 10/1/24 - 10/20/24,001,C00754051,S,P00009423,Harris,Kamala,,,,P, ,US,Tannu,Zaina,,,,2024-10-24,
SE,C00754051,B887204,,,ORG,Labor Canvass,,,,,,1415 N Broad Street Ste 219,,Philadelphia,PA,19122,G2024,,2024-10-01,100280.35,2024-10-02,2526843.53,Canvasser salaries and benefits for 10/1/24 - 10/20/24,001,C00754051,S,P00009423,Harris,Kamala,,,,P, ,US,Tannu,Zaina,,,,2024-10-24,
SE,C00754051,B887205,,,ORG,UNITE HERE,,,,,,275 Seventh Avenue,,New York,NY,10001,G2024,,2024-10-01,9808.40,2024-10-02,2526843.53,Canvasser salaries and benefits for 10/1/24 - 10/20/24,001,C00754051,S,P00009423,Harris,Kamala,,,,P, ,US,Tannu,Zaina,,,,2024-10-24,
SE,C00754051,B887306,,,ORG,Northern Liberty Press,,,,,,1223 North Mascher Street,,Philadelphia,PA,19122,G2024,,2024-10-02,1113.75,2024-10-02,334879.62,Printed voter literature for distribution starting 10/2/2024,006,C00754051,S,P00009423,Harris,Kamala,,,,P, ,PA,Tannu,Zaina,,,,2024-10-24,
SE,C00754051,B887285,,,ORG,UNITE HERE,,,,,,275 Seventh Avenue,,New York,NY,10001,G2024,,2024-10-01,2684.25,2024-10-02,2526843.53,Canvasser salaries and benefits for 10/1/24 - 10/20/24,001,C00754051,S,P00009423,Harris,Kamala,,,,P, ,US,Tannu,Zaina,,,,2024-10-24,
SE,C00754051,B887383,,,ORG,UNITE HERE,,,,,,275 Seventh Avenue,,New York,NY,10001,G2024,,2024-10-03,2157.55,2024-10-03,2526843.53,Staff salary and expenses,001,C00754051,S,P00009423,Harris,Kamala,,,,P, ,US,Tannu,Zaina,,,,2024-10-24,
SE,C00754051,B887723,,,ORG,Strassheim Digital Imaging LLC,,,,,,319 E. Berkley Ave,,Clifton Heights,PA,19018,G2024,,2024-10-05,1077.84,2024-10-08,2526843.53,Printed flyers for dissemination 10/5/2024,006,C00754051,S,P00009423,Harris,Kamala,,,,P, ,US,Tannu,Zaina,,,,2024-10-24,
SE,C00754051,B887907,,,ORG,Culinary Workers' Union Local 226,,,,,,1630 South Commerce St.,,Las Vegas,NV,89102,G2024,,2024-10-09,83777.32,2024-10-09,2526843.53,Canvasser salaries and benefits for 10/9/24 - 10/13/24,001,C00754051,S,P00009423,Harris,Kamala,,,,P, ,US,Tannu,Zaina,,,,2024-10-24,
SE,C00754051,B887915,,,ORG,Local 23 UNITE HERE,,,,,,275 7th Ave,,New York,NY,10001,G2024,,2024-10-09,2158.33,2024-10-09,2526843.53,Canvasser salaries and benefits for 10/9/24 - 10/13/24,001,C00754051,S,P00009423,Harris,Kamala,,,,P, ,US,Tannu,Zaina,,,,2024-10-24,
SE,C00754051,B887918,,,ORG,Local 25 UNITE HERE,,,,,,901 K Street NW Suite 200,,Washington,DC,20001,G2024,,2024-10-09,912.23,2024-10-09,2526843.53,Canvasser salaries and benefits for 10/9/24 - 10/13/24,001,C00754051,S,P00009423,Harris,Kamala,,,,P, ,US,Tannu,Zaina,,,,2024-10-24,
SE,C00754051,B887921,,,ORG,UNITE HERE Local 40,,,,,,1812-1177 West Hastings,,Vancouver,ZZ,,G2024,,2024-10-09,1183.99,2024-10-09,2526843.53,Canvasser salaries and benefits for 10/9/24 - 10/13/24,001,C00754051,S,P00009423,Harris,Kamala,,,,P, ,US,Tannu,Zaina,,,,2024-10-24,
SE,C00754051,B887942,,,ORG,Local 23 UNITE HERE,,,,,,275 7th Ave,,New York,NY,10001,G2024,,2024-10-09,4764.21,2024-10-09,2526843.53,Canvasser salaries and benefits for 10/9/24 - 10/13/24,001,C00754051,S,P00009423,Harris,Kamala,,,,P, ,US,Tannu,Zaina,,,,2024-10-24,
