form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00679191,501176424,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,G2024,,2024-06-28,3300.00,0.00,Technology Services,,C00845461,,,MANNION,JOHN,W,,,H,NY,22,,,,,,,,In-Kind: Earmarked by Chris Saccheri
SB23,C00679191,501176425,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,G2024,,2024-06-28,3300.00,0.00,Technology Services,,C00840165,,,GILLEN,LAURA,,,,H,NY,04,,,,,,,,In-Kind: Earmarked by Chris Saccheri
SB23,C00679191,501176426,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,G2024,,2024-06-28,3300.00,0.00,Technology Services,,C00870568,,,AVLON,JOHN,,,,H,NY,01,,,,,,,,In-Kind: Earmarked by Chris Saccheri
SB23,C00679191,501176427,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,G2024,,2024-06-28,3300.00,0.00,Technology Services,,C00815290,,,RYAN,PATRICK,,,,H,NY,18,,,,,,,,In-Kind: Earmarked by Chris Saccheri
SB23,C00679191,501176428,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,G2024,,2024-06-28,3300.00,0.00,Technology Services,,C00787788,,,CARAVEO,YADIRA,,,,H,CO,08,,,,,,,,In-Kind: Earmarked by Chris Saccheri
SB23,C00679191,501176429,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,G2024,,2024-06-28,3300.00,0.00,Technology Services,,C00787788,,,CARAVEO,YADIRA,,,,H,CO,08,,,,,,,,In-Kind: Earmarked by Reid G Hoffman
SB23,C00679191,501176430,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,G2024,,2024-06-28,3300.00,0.00,Technology Services,,C00840165,,,GILLEN,LAURA,,,,H,NY,04,,,,,,,,In-Kind: Earmarked by Reid G Hoffman
SB23,C00679191,501176431,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,G2024,,2024-06-28,3300.00,0.00,Technology Services,,C00793760,,,RILEY,JOSH,,,,H,NY,19,,,,,,,,In-Kind: Earmarked by Reid G Hoffman
SB23,C00679191,501176432,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,G2024,,2024-06-28,3300.00,0.00,Technology Services,,C00870568,,,AVLON,JOHN,,,,H,NY,01,,,,,,,,In-Kind: Earmarked by Reid G Hoffman
SB23,C00679191,501176433,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,G2024,,2024-06-28,3300.00,0.00,Technology Services,,C00607200,,,SUOZZI,THOMAS,,,,H,NY,03,,,,,,,,In-Kind: Earmarked by Reid G Hoffman
SB23,C00679191,501176434,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,G2024,,2024-06-28,3300.00,0.00,Technology Services,,C00845461,,,MANNION,JOHN,W,,,H,NY,22,,,,,,,,In-Kind: Earmarked by Reid G Hoffman
SB23,C00679191,501176435,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,G2024,,2024-06-28,3300.00,0.00,Technology Services,,C00793760,,,RILEY,JOSH,,,,H,NY,19,,,,,,,,In-Kind: Earmarked by Michelle Yee
SB23,C00679191,501176436,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,G2024,,2024-06-28,3300.00,0.00,Technology Services,,C00845461,,,MANNION,JOHN,W,,,H,NY,22,,,,,,,,In-Kind: Earmarked by Michelle Yee
SB23,C00679191,501176437,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,G2024,,2024-06-28,3300.00,0.00,Technology Services,,C00607200,,,SUOZZI,THOMAS,,,,H,NY,03,,,,,,,,In-Kind: Earmarked by Michelle Yee
SB23,C00679191,501176438,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,G2024,,2024-06-28,3300.00,0.00,Technology Services,,C00840165,,,GILLEN,LAURA,,,,H,NY,04,,,,,,,,In-Kind: Earmarked by Michelle Yee
SB23,C00679191,501176439,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,G2024,,2024-06-28,3300.00,0.00,Technology Services,,C00870568,,,AVLON,JOHN,,,,H,NY,01,,,,,,,,In-Kind: Earmarked by Michelle Yee
SB23,C00679191,501176440,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,G2024,,2024-06-28,3300.00,0.00,Technology Services,,C00711150,,,Jones,Mondaire,,,,H,NY,17,,,,,,,,In-Kind: Earmarked by Michelle Yee
SB23,C00679191,501176441,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,G2024,,2024-06-28,3300.00,0.00,Technology Services,,C00815290,,,RYAN,PATRICK,,,,H,NY,18,,,,,,,,In-Kind: Earmarked by Michelle Yee
SB23,C00679191,501176442,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,G2024,,2024-06-28,3300.00,0.00,Technology Services,,C00787788,,,CARAVEO,YADIRA,,,,H,CO,08,,,,,,,,In-Kind: Earmarked by Michelle Yee
SB23,C00679191,501176443,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,G2024,,2024-06-28,3300.00,0.00,Technology Services,,C00607200,,,SUOZZI,THOMAS,,,,H,NY,03,,,,,,,,In-Kind: Earmarked by Shannon Hunt-Scott
SB23,C00679191,501176444,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,G2024,,2024-06-28,3300.00,0.00,Technology Services,,C00711150,,,Jones,Mondaire,,,,H,NY,17,,,,,,,,In-Kind: Earmarked by Shannon Hunt-Scott
SB23,C00679191,501176445,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,G2024,,2024-06-28,3300.00,0.00,Technology Services,,C00815290,,,RYAN,PATRICK,,,,H,NY,18,,,,,,,,In-Kind: Earmarked by Shannon Hunt-Scott
SB23,C00679191,501176446,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,G2024,,2024-06-28,3300.00,0.00,Technology Services,,C00870568,,,AVLON,JOHN,,,,H,NY,01,,,,,,,,In-Kind: Earmarked by Anna Saccheri
SB23,C00679191,501176447,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,G2024,,2024-06-28,3300.00,0.00,Technology Services,,C00840165,,,GILLEN,LAURA,,,,H,NY,04,,,,,,,,In-Kind: Earmarked by Anna Saccheri
SB23,C00679191,501176448,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,G2024,,2024-06-28,3300.00,0.00,Technology Services,,C00845461,,,MANNION,JOHN,W,,,H,NY,22,,,,,,,,In-Kind: Earmarked by Anna Saccheri
SB23,C00679191,501176449,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,G2024,,2024-06-28,3300.00,0.00,Technology Services,,C00793760,,,RILEY,JOSH,,,,H,NY,19,,,,,,,,In-Kind: Earmarked by Anna Saccheri
SB23,C00679191,501176450,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,G2024,,2024-06-28,3300.00,0.00,Technology Services,,C00787788,,,CARAVEO,YADIRA,,,,H,CO,08,,,,,,,,In-Kind: Earmarked by Anna Saccheri
