form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00093054,861E95F8A56026C83F0,,,CCM,Sharice For Congress,,,,,,13851 W 63rd St,NUM 303,Shawnee,KS,66216,P2024,,2023-06-14,2500.00,,2024 Primary,011,C00670034,,H8KS03155,Davids,Sharice,,,,H,KS,03,,,,,,,,
SB23,C00093054,3BC3901CC3F7CF66FF6,,,CCM,"Sheila Cherfilus McCormick For Congress, Inc",,,,,,4577 N Nob Hill Rd,Ste 203,Sunrise,FL,33351,P2024,,2023-06-23,1000.00,,2024 Primary,011,C00677492,,H8FL20032,Cherfilus-McCormick,Sheila,,,,H,FL,20,,,,,,,,
SB23,C00093054,16D28778CDE6EAC0C87,,,CCM,Shontel Brown For Congress,,,,,,545 E Town St,,Columbus,OH,43215,P2024,,2023-06-23,1000.00,,2024 Primary,011,C00764381,,H2OH11169,Brown,Shontel,M.,,,H,OH,11,,,,,,,,
SB23,C00093054,459681AC8DB47D5199E,,,CCM,"Steil For Wisconsin, Inc.",,,,,,1818 MILTON AVE,# 1448,JANESVILLE,WI,535451129,P2024,,2023-06-22,1000.00,,2024 Primary,011,C00677286,,H8WI01156,Steil,Bryan,G.,,,H,WI,01,,,,,,,,
SB23,C00093054,2F9470B1B4B6525A9A4,,,CCM,Sylvia Garcia For Congress,,,,,,PO Box 8530,,Houston,TX,77249,P2024,,2023-06-22,1000.00,,2024 Primary,011,C00660555,,H8TX29052,Garcia,Sylvia,R.,,,H,TX,29,,,,,,,,
SB23,C00093054,8214FA2AB14AD6D89FC,,,CCM,Terri Sewell For Congress,,,,,,PO Box 1964,,Birmingham,AL,35201,P2024,,2023-06-20,2500.00,,2024 Primary,011,C00458976,,H0AL07086,Sewell,Terrycina,Andrea,,,H,AL,07,,,,,,,,
SB23,C00093054,D887C61EF4668084C93,,,PAC,The Eye Of The Tiger Political Action Committee,,,,,,PO Box 9891,,Arlington,VA,222190485,O2023,Contribution,2023-06-23,5000.00,,2023 Contribution,011,C00467431,The Eye Of The Tiger Political Action Committee,,,,,,,,,,,,,,,,,
SB23,C00093054,B015D23AA3A2370BD0E,,,CCM,Titus For Congress,,,,,,PO Box 72454,,Las Vegas,NV,89170,P2024,,2023-06-23,1000.00,,2024 Primary,011,C00499467,,H8NV03036,Titus,Alice,C. Dina,,,H,NV,01,,,,,,,,
SB23,C00093054,2948A4A295B1857478B,,,CCM,Tony Cardenas For Congress,,,,,,122 C St NW,Ste 360,Washington,DC,20001,P2024,,2023-06-20,1000.00,,2024 Primary,011,C00498873,,H2CA28113,Cardenas,Tony,,,,H,CA,29,,,,,,,,
SB23,C00093054,65BD577D503D07D4E41,,,CCM,Troy Carter For Congress,,,,,,PO Box 50730,,New Orleans,LA,70150,P2024,,2023-06-13,2500.00,,2024 Primary,011,C00763649,,H2LA02149,Carter,Troy,A.,,,H,LA,02,,,,,,,,
SB23,C00093054,C1A8A185D4534748CDE,,,CCM,Valadao For Congress,,,,,,5132 NORTH PALM AVENUE,#227,FRESNO,CA,93704,P2024,,2023-06-13,2500.00,,2024 Primary,011,C00499392,,H2CA20094,Valadao,David,G.,,,H,CA,22,,,,,,,,
SB23,C00093054,2C69AAECE88978B790F,,,CCM,Veronica Escobar For Congress,,,,,,PO Box 3961,,El Paso,TX,79923,P2024,,2023-06-23,2500.00,,2024 Primary,011,C00653923,,H8TX16109,Escobar,Veronica,,,,H,TX,16,,,,,,,,
SB23,C00093054,F086B8A034DEE726CF2,,,CCM,Vicente Gonzalez For Congress,,,,,,PO Box 6270,,Brownsville,TX,78523,P2024,,2023-06-22,2000.00,,2024 Primary,011,C00592659,,H6TX15162,Gonzalez,Vicente,,,,H,TX,34,,,,,,,,
SB23,C00093054,DC28FA8FD47298F2369,,,CCM,Wicker For Senate,,,,,,PO Box 64,,Jackson,MS,392050064,P2024,,2023-06-20,1000.00,,2024 Primary,011,C00443218,,S8MS00196,Wicker,Roger,Frederick,,,S,MS,,,,,,,,,
SB23,C00093054,ACACE66130AD2E0817D,,,PAC,Winning For America PAC,,,,,,101 W Argonne Dr,# 24,Saint Louis,MO,63122,O2023,Contribution,2023-06-23,2500.00,,2023 Contribution,011,C00826362,Winning For America PAC,,,,,,,,,,,,,,,,,
SB23,C00093054,03FA16E4A7A06CB369C,,,CCM,Young Kim For Congress,,,,,,PO Box 2186,,Fullerton,CA,92837,P2024,,2023-06-22,1500.00,,2024 Primary,011,C00665638,,H8CA39240,Kim,Young,O.,,,H,CA,40,,,,,,,,
