form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00114025,6829066,,,PTY,NATIONAL REPUBLICAN SENATORIAL COMMITTEE,,,,,,425 SECOND STREET NE,.,Washington,DC,20002,,,2024-06-26,15000.00,0.00,,011,C00027466,,,,,,,,,,,,,,,,,,
SB23,C00114025,6829069,,,CCM,Mullin For America,,,,,,PO Box 1632,,Oklahoma City,OK,73101,P2026,,2024-06-26,2500.00,0.00,,011,C00498345,Mullin For America,S2OK00186,Mullin,Markwayne,,Sen.,,H,OK,02,,,,,,,,
SB23,C00114025,6829071,,,CCM,Aaron Bean For Congress,,,,,,2640a Mitcham Drive,,Tallahassee,FL,32308,G2024,,2024-06-26,2000.00,0.00,,011,C00816983,Aaron Bean For Congress,H2FL04211,Bean,Aaron,,Rep.,,H,FL,04,,,,,,,,
SB23,C00114025,6829072,,,CCM,Cory Mills For Congress,,,,,,Pmb 288,501 N. Orlando Avenue Suite 313,Winter Park,FL,32789,P2024,,2024-06-26,1000.00,0.00,,011,C00774943,Cory Mills For Congress,H2FL07156,Mills,Cory,,Rep.,,H,FL,07,,,,,,,,
SB23,C00114025,6829073,,,CCM,Tammy Baldwin For Senate,,,,,,P.O. Box 696,,Madison,WI,53701,P2024,,2024-06-26,2500.00,0.00,,011,C00326801,Tammy Baldwin For Senate,S2WI00219,Baldwin,Tammy,,Sen.,,S,WI,,,,,,,,,
SB23,C00114025,6829075,,,PTY,National Republican Congressional Committee,,,,,,"320 First Sreet , SE",,Washington,DC,20003,,,2024-06-26,15000.00,0.00,,011,C00075820,,,,,,,,,,,,,,,,,,
SB23,C00114025,6829076,,,CCM,Collins For Congress,,,,,,PO Box 6491,,Athens,GA,30604,G2024,,2024-06-26,5000.00,0.00,,011,C00544684,Collins For Congress,H4GA10071,Collins,Mike,,Rep.,,H,GA,10,,,,,,,,
SB23,C00114025,6829077,,,CCM,Crawford For Congress,,,,,,PO Box 16956,,Jonesboro,AR,72403,G2024,,2024-06-26,2500.00,0.00,,011,C00462374,Crawford For Congress,H0AR01083,Crawford,Rick,,Rep.,,H,AR,01,,,,,,,,
SB23,C00114025,6829078,,,CCM,Mann For Congress,,,,,,PO Box 1084,,Salina,KS,674021084,P2024,,2024-06-26,4000.00,0.00,,011,C00460659,Mann For Congress,H0KS01123,Mann,Tracey,,Rep.,,H,KS,01,,,,,,,,
SB23,C00114025,6829079,,,CCM,Mann For Congress,,,,,,PO Box 1084,,Salina,KS,674021084,G2024,,2024-06-26,1000.00,0.00,,011,C00460659,Mann For Congress,H0KS01123,Mann,Tracey,,Rep.,,H,KS,01,,,,,,,,
SB23,C00114025,6829080,,,CCM,Hogan For Maryland Inc.,,,,,,2077 Somerville Road,Suite 206,Annapolis,MD,21401,G2024,,2024-06-26,2500.00,0.00,,011,C00869016,Hogan For Maryland Inc.,S4MD00483,Hogan,Larry,,Mr.,,S,MD,,,,,,,,,
SB23,C00114025,6829081,,,CCM,Committee To Elect Mike Ezell,,,,,,P.O. Box 1842,,Gulfport,MS,39502,G2024,,2024-06-26,1000.00,0.00,,011,C00776393,Committee To Elect Mike Ezell,H2MS04258,Ezell,Mike,,Rep.,,H,MS,04,,,,,,,,
SB23,C00114025,6829083,,,CCM,Van Orden For Congress,,,,,,PO Box 565,,Prairie Du Chien,WI,53821,P2024,,2024-06-26,2500.00,0.00,,011,C00742007,Van Orden For Congress,H0WI03175,Van Orden,Derrick,,Rep.,,H,WI,03,,,,,,,,
SB23,C00114025,6829084,,,CCM,Dave Taylor For Congress,,,,,,9856 Archer Ln,,Dublin,OH,43017,G2024,,2024-06-26,2000.00,0.00,,011,C00860213,Dave Taylor For Congress,H4OH02248,Taylor,David,,Mr.,,H,OH,02,,,,,,,,
SB23,C00114025,6829085,,,CCM,Jeffries For Congress,,,,,,PO Box 65322,,Washington,NY,20035,G2024,,2024-06-26,5000.00,0.00,,011,C00503052,Jeffries For Congress,H2NY10092,Jeffries,Hakeem,,Rep.,,H,NY,08,,,,,,,,
