form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00483487,B-73463,,,CCM,"Steil For Wisconsin, Inc.",,,,,,1818 Milton Ave,# 1448,Janesville,WI,535451129,P2024,,2024-08-08,1000.00,9000.00,political contribution,011,C00677286,"Steil For Wisconsin, Inc.",H8WI01156,Steil,Bryan,George,,,H,WI,01,,,,,,,,
SB23,C00483487,B-73279,,,CCM,Messmer for Congress,,,,,,PO Box 44003,,Indianapolis,IN,46244,G2024,,2024-08-23,2000.00,2000.00,political contribution,011,C00867218,Messmer for Congress,H4IN08249,Messmer,Mark,,MR.,,H,IN,08,,,,,,,,
SB23,C00483487,B-73281,,,CCM,Dobson for Congress,,,,,,PO Box 6051,,Montgomery,AL,36106,G2024,,2024-08-26,2000.00,2000.00,political contribution,011,C00855494,Dobson for Congress,H4AL02220,Dobson,Caroleene,,,,H,AL,02,,,,,,,,
SB23,C00483487,B-73283,,,CCM,Loudermilk for Congress,,,,,,PO Box 447,,Cassville,GA,30123,G2024,,2024-08-26,3000.00,3000.00,political contribution,011,C00543892,Loudermilk for Congress,H4GA11061,Loudermilk,Barry,,,,H,GA,11,,,,,,,,
SB23,C00483487,B-73482,,,CCM,Jeff Hurd for Congress,,,,,,2695 Patterson Road,Suite 2-287,Grand Junction,CO,82506,G2024,,2024-08-28,5000.00,5000.00,political contribution,011,C00848333,Jeff Hurd for Congress,H4CO03357,Hurd,Jeffrey,,,,H,CO,03,,,,,,,,
SB23,C00483487,B-73355,,,CCM,August Pfluger for Congress,,,,,,PO Box 3530,,San Angelo,TX,76902,G2024,,2024-09-05,3000.00,5000.00,Political Contribution,011,C00719294,August Pfluger for Congress,H0TX11230,Pfluger,August,Lee,,II,H,TX,11,,,,,,,,
SB23,C00483487,B-73357,,,CCM,Bilirakis for Congress,,,,,,PO Box 606,,Tarpon Springs,FL,346880606,G2024,,2024-09-05,5000.00,5000.00,Political Contribution,011,C00408534,Bilirakis for Congress,H6FL09070,Bilirakis,Gus,M,,,H,FL,12,,,,,,,,
SB23,C00483487,B-73354,,,CCM,Feenstra for Congress,,,,,,641 2nd St,,Hull,IA,51239,G2024,,2024-09-05,5000.00,7000.00,Political Contribution,011,C00693663,Feenstra for Congress,H0IA04145,Feenstra,Randall,,,,H,IA,04,,,,,,,,
SB23,C00483487,B-73459,,,CCM,Friends of Dusty Johnson,,,,,,PO Box 278,,Mitchell,SD,57301,G2024,,2024-09-05,5000.00,7000.00,political contribution,011,C00628917,Friends of Dusty Johnson,H8SD01055,Johnson,Dusty,,,,H,SD,00,,,,,,,,
SB23,C00483487,B-73356,,,CCM,Garbarino for Congress,,,,,,PO Box 101,,Bayport,NY,11705,G2024,,2024-09-05,5000.00,5000.00,Political Contribution,011,C00729954,Garbarino for Congress,H0NY02234,Garbarino,Andrew,,,,H,NY,02,,,,,,,,
SB23,C00483487,B-73360,,,CCM,Jay Obernolte for Congress,,,,,,"1355 Halyard Dr., Ste. 120",,West Sacramento,GA,95691,G2024,,2024-09-05,5000.00,5000.00,Political Contribution,011,C00720078,Jay Obernolte for Congress,H0CA08135,Obernolte,Jay,,,,H,CA,23,,,,,,,,
SB23,C00483487,B-73393,,,CCM,Mike Rogers for Congress,,,,,,123 East 13th Street,,Anniston,AL,36201,G2024,,2024-09-05,5000.00,5000.00,Political Contribution,011,C00367862,Mike Rogers for Congress,H2AL03032,Rogers,Michael,,,,H,AL,03,,,,,,,,
SB23,C00483487,B-73392,,,CCM,Miller-Meeks for Congress,,,,,,PO Box 33,,Ottumwa,IA,52501,G2024,,2024-09-05,5000.00,6000.00,Political Contribution,011,C00558825,Miller-Meeks for Congress,H8IA02043,Miller-meeks,Mariannette,Jane,,,H,IA,01,,,,,,,,
SB23,C00483487,B-73359,,,CCM,Rick W. Allen for Congress,,,,,,P. O. Box 338,,Augusta,GA,30903,G2024,,2024-09-05,5000.00,5000.00,Political Contribution,011,,Rick W. Allen for Congress,H2GA12121,Allen,Richard,W,,,H,GA,12,,,,,,,,
SB23,C00483487,B-73460,,,CCM,Rudy for Indiana,,,,,,PO Box 26141,,Alexandria,VA,22313,G2024,,2024-09-05,5000.00,5000.00,political contribution,011,C00822767,Rudy for Indiana,H2IN02295,Yakym,Rudy,,,,H,IN,02,,,,,,,,
SB23,C00483487,B-73358,,,CCM,Vern Buchanan for Congress,,,,,,P. O. Box 48928,,Sarasota,FL,34230,G2024,,2024-09-05,5000.00,5000.00,Political Contribution,011,C00412759,Vern Buchanan for Congress,H6FL13148,Buchanan,Vernon,,,,H,FL,16,,,,,,,,
SB23,C00483487,B-73365,,,CCM,Alaskans for Nick Begich,,,,,,PO Box 190171,,Anchorage,AK,99530,G2024,,2024-09-06,2000.00,2000.00,Political Contribution,011,C00792341,Alaskans for Nick Begich,H2AK01083,Begich,Nicholas,,,III,H,AK,00,,,,,,,,
SB23,C00483487,B-73391,,,CCM,Blake Moore for Congress,,,,,,370 East South Temple Ste 580,,Salt Lake City,UT,84111,G2024,,2024-09-06,3000.00,3000.00,Political Contribution,011,C00738872,Blake Moore for Congress,H0UT01205,Moore,Blake,,,,H,UT,01,,,,,,,,
SB23,C00483487,B-73364,,,CCM,Brian Jack for Congress,,,,,,225 Market Place Connector,Num 1055,Peachtree City,GA,30269,G2024,,2024-09-06,3000.00,8000.00,Political Contribution,011,C00872473,Brian Jack for Congress,H4GA03126,Jack,Brian,,,,H,GA,03,,,,,,,,
SB23,C00483487,B-73362,,,CCM,Byron Donalds for Congress,,,,,,2430 Vanderbilt Beach Road,Ste 108 Pmb 260,Naples,FL,34109,G2024,,2024-09-06,1000.00,1000.00,Political Contribution,011,C00733329,Byron Donalds for Congress,H0FL19205,Donalds,Byron,,,,H,FL,19,,,,,,,,
SB23,C00483487,B-73388,,,CCM,Coughlin for Congress,,,,,,9856 Archer Ln,,Dublin,OH,43017,G2024,,2024-09-06,5000.00,5000.00,Political Contribution,011,C00853077,Coughlin for Congress,H4OH13153,Coughlin,Kevin,,,,H,OH,13,,,,,,,,
SB23,C00483487,B-73386,,,CCM,"Derrick Anderson For Va, Inc.",,,,,,PO Box 29940,,Henrico,VA,23242,G2024,,2024-09-06,5000.00,5000.00,Political Contribution,011,C00791574,"Derrick Anderson For Va, Inc.",H2VA07170,Anderson,Derrick,,,,H,VA,07,,,,,,,,
SB23,C00483487,B-73366,,,CCM,Dobson for Congress,,,,,,PO Box 6051,,Montgomery,AL,36106,G2024,,2024-09-06,3000.00,5000.00,Political Contribution,011,C00855494,Dobson for Congress,H4AL02220,Dobson,Caroleene,,,,H,AL,02,,,,,,,,
SB23,C00483487,B-73390,,,CCM,Esposito for Congress,,,,,,PO Box 622,,Goshen,NY,10924,G2024,,2024-09-06,3000.00,3000.00,Political Contribution,011,,Esposito for Congress,H4NY18117,Esposito,Alison,,,,H,NY,18,,,,,,,,
SB23,C00483487,B-73373,,,CCM,George Logan For Congress,,,,,,26 Catoonah Street,Box 72,Ridgefield,CT,06877,G2024,,2024-09-06,5000.00,5000.00,Political Contribution,011,,,H2CT05222,Logan,George,S,,,H,CT,05,,,,,,,,
SB23,C00483487,B-73370,,,CCM,Gunderson for Congress,,,,,,3774 Mission Ave #272,,San Luis Rey,CA,92068,G2024,,2024-09-06,5000.00,5000.00,Political Contribution,011,C00840108,Gunderson for Congress,H4CA49149,Gunderson,Matt,,,,H,CA,49,,,,,,,,
SB23,C00483487,B-73371,,,CCM,Jeff Hurd for Congress,,,,,,2695 Patterson Road,Suite 2-287,Grand Junction,CO,82506,G2024,,2024-09-06,5000.00,10000.00,Political Contribution,011,C00848333,Jeff Hurd for Congress,H4CO03357,Hurd,Jeffrey,,,,H,CO,03,,,,,,,,
SB23,C00483487,B-73456,,,PAC,Joe Kent Victory Fund,,,,,,PO Box 183,,Hudson,WI,54016,G2024,,2024-09-06,5000.00,5000.00,political contribution,011,,Joe Kent for Congress,H2WA03100,Kent,Joseph,,,,H,WA,03,,,,,,,,
SB23,C00483487,B-73387,,,CCM,Joe Teirab For Congess,,,,,,PO Box 1894,,Burnsville,MN,55337,G2024,,2024-09-06,5000.00,5000.00,Political Contribution,011,C00853929,Joe Teirab For Congess,H4MN02177,Teirab,Joe,,,,H,MN,02,,,,,,,,
SB23,C00483487,B-73383,,,CCM,John Lee for Nevada,,,,,,3275 N Fort Apache #150,,Las Vegas,NV,89129,G2024,,2024-09-06,5000.00,5000.00,Political Contribution,011,C00852194,John Lee for Nevada,H4NV04116,Lee,John,,,,H,NV,04,,,,,,,,
SB23,C00483487,B-73375,,,CCM,Judge Joe Mcgraw for Congress,,,,,,PO Box 1451,,Rockford,IL,61105,G2024,,2024-09-06,5000.00,5000.00,Political Contribution,011,C00851246,Judge Joe Mcgraw for Congress,H4IL17101,Mcgraw,Joe,,,,H,IL,17,,,,,,,,
SB23,C00483487,B-73367,,,CCM,Kevin Lincoln for Congress,,,,,,9460 Tegner Road,,Hilmar,CA,95324,G2024,,2024-09-06,5000.00,5000.00,Political Contribution,011,C00845826,Kevin Lincoln for Congress,H4CA09093,Lincoln,Kevin,,,,H,CA,09,,,,,,,,
SB23,C00483487,B-73380,,,CCM,Laurie Buckhout for Congress,,,,,,PO Box 97275,,Raleigh,NC,27624,G2024,,2024-09-06,3000.00,5000.00,Political Contribution,011,C00853499,Laurie Buckhout for Congress,H4NC01137,Buckhout,Laurie,,,,H,NC,01,,,,,,,,
SB23,C00483487,B-73361,,,CCM,Lisa McClain for Congress,,,,,,11540 34 Mile Road,,Bruce Township,MI,48065,G2024,,2024-09-06,5000.00,7000.00,Political Contribution,011,C00726042,Lisa McClain for Congress,H0MI10287,McClain,Lisa,,,,H,MI,09,,,,,,,,
SB23,C00483487,B-73372,,,CCM,Mackenzie for Congress,,,,,,3192 Boyalston Circle,,Emmaus,PA,18049,G2024,,2024-09-06,3000.00,5000.00,Political Contribution,011,C00655175,Mackenzie for Congress,H8PA15195,Mackenzie,Ryan,Edward,,,H,PA,07,,,,,,,,
SB23,C00483487,B-73378,,,CCM,Mayra Flores for Congress,,,,,,PO Box 516,,Los Indios,TX,78567,G2024,,2024-09-06,5000.00,5000.00,Political Contribution,011,C00768994,Mayra Flores for Congress,H2TX34113,Flores,Mayra,Nohemi,,,H,TX,34,,,,,,,,
SB23,C00483487,B-73376,,,CCM,Mercuri for Congress,,,,,,3000 Village Run Rd,Ste 103-300,Wexford,PA,15090,G2024,,2024-09-06,5000.00,5000.00,Political Contribution,011,C00848150,Mercuri for Congress,H4PA17166,Mercuri,Robert,W,,,H,PA,17,,,,,,,,
SB23,C00483487,B-73389,,,CCM,Merrin for Congress,,,,,,PO Box 75,,Monclova,OH,43542,G2024,,2024-09-06,3000.00,5000.00,Political Contribution,011,C00863829,Merrin for Congress,H4OH09169,Merrin,Derek,,,,H,OH,09,,,,,,,,
SB23,C00483487,B-73455,,,CCM,Mike Erickson for Congress,,,,,,PO Box 23811,,Tigard,OR,97281,G2024,,2024-09-06,5000.00,5000.00,political contribution,011,C00809178,ERICKSON FOR OR-06,H2OR06124,Erickson,Mike,,,,H,OR,06,,,,,,,,
SB23,C00483487,B-73363,,,CCM,Mike Kelly for Congress,,,,,,PO Box 476,,Lyndora,PA,16045,G2024,,2024-09-06,1000.00,1000.00,Political Contribution,011,C00474189,Mike Kelly for Congress,H0PA03271,Kelly,George,J,,Jr,H,PA,16,,,,,,,,
SB23,C00483487,B-73369,,,CCM,Monique for Congress,,,,,,P.o. Box 51034,,Eugene,OR,97405,G2024,,2024-09-06,5000.00,5000.00,Political Contribution,011,C00856401,Monique for Congress,H4OR04125,Despain,Monique,,,,H,OR,04,,,,,,,,
SB23,C00483487,B-73377,,,CCM,Niemeyer For Congress,,,,,,228 S Washington St,Ste 115,Alexandria,VA,22314,G2024,,2024-09-06,5000.00,5000.00,Political Contribution,011,C00851972,Niemeyer For Congress,H4IN01210,Niemeyer,Randall,,Mr.,,H,IN,01,,,,,,,,
SB23,C00483487,B-73384,,,CCM,Paul Junge for Congress,,,,,,17195 Silver Parkway,408,Fenton,MI,48430,G2024,,2024-09-06,5000.00,5000.00,Political Contribution,011,,JUNGE FOR MI-08 2022,H0MI08141,Junge,Paul,,,,H,MI,08,,,,,,,,
SB23,C00483487,B-73379,,,CCM,Reddy for Kansas,,,,,,PO Box 15804,,Lenexa,KS,66285,G2024,,2024-09-06,5000.00,5000.00,Political Contribution,011,C00845347,Reddy for Kansas,H4KS03212,Reddy,Prasanth,,DR.,,H,KS,03,,,,,,,,
SB23,C00483487,B-73374,,,CCM,Rob For PA,,,,,,11 Dock St Box 971,,Pittston,PA,18640,G2024,,2024-09-06,5000.00,5000.00,Political Contribution,011,C00852137,Rob For PA,H4PA08124,Bresnahan,Rob,,,,H,PA,08,,,,,,,,
SB23,C00483487,B-73368,,,CCM,Scott Baugh for Congress,,,,,,4040 Macarthur Blvd,Suite 200,Newport Beach,CA,92660,G2024,,2024-09-06,5000.00,5000.00,Political Contribution,011,C00798322,Scott Baugh for Congress,H2CA47196,Baugh,Scott,,,,H,CA,47,,,,,,,,
SB23,C00483487,B-73381,,,CCM,Theriault For Congress,,,,,,PO Box 291,,Fort Kent,ME,04743,G2024,,2024-09-06,5000.00,5000.00,Political Contribution,011,C00852061,Theriault For Congress,H4ME02291,Theriault,Austin,Leo,,,H,ME,02,,,,,,,,
SB23,C00483487,B-73394,,,CCM,Tom Barrett for Congress,,,,,,PO Box 15221,,Lansing,MI,48901,G2024,,2024-09-06,5000.00,6000.00,Political Contribution,011,C00793976,Tom Barrett for Congress,H2MI07123,Barrett,Thomas,More,,,H,MI,07,,,,,,,,
SB23,C00483487,B-73382,,,CCM,Yvette4congress,,,,,,PO Box 404,# 404,LA Luz,NM,883370404,G2024,,2024-09-06,5000.00,5000.00,Political Contribution,011,C00655571,Yvette4congress,H8NM02156,Herrell,Stella,Yvette,,,H,NM,02,,,,,,,,
SB23,C00483487,B-73458,,,CCM,Mike Rogers for Congress,,,,,,123 East 13th Street,,Anniston,AL,36201,G2024,,2024-09-23,5000.00,10000.00,political contribution,011,C00367862,Mike Rogers for Congress,H2AL03032,Rogers,Michael,,,,H,AL,03,,,,,,,,
SB23,C00483487,B-73347,,,CCM,Sonza for Congress,,,,,,PO Box 8698,,Cincinnati,OH,45208,G2024,,2024-09-23,2000.00,2000.00,political contribution,011,C00845065,Sonza for Congress,H4OH01109,Sonza,Orlando,,,,H,OH,01,,,,,,,,
