form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB22,C00858373,SB22.I6531,,,CCM,TOM BARRETT FOR CONGRESS,,,,,,P.O. BOX 15221,,LANSING,MI,48901,G2024,,2024-09-27,50392.63,,DISTRIBUTION OF NET JFC PROCEEDS,,C00793976,,H2MI07123,BARRETT,THOMAS,,,,H,MI,07,  ,,,,,,,
SB22,C00858373,SB22.I6532,,,CCM,TOM BARRETT FOR CONGRESS,,,,,,P.O. BOX 15221,,LANSING,MI,48901,P2024,,2024-09-27,30265.78,,DISTRIBUTION OF NET JFC PROCEEDS,,C00793976,,H2MI07123,BARRETT,THOMAS,,,,H,MI,07,  ,,,,,,,
SB22,C00858373,SB22.I6534,,,CCM,VALADAO FOR CONGRESS,,,,,,5132 N PALM AVE,# 227,FRESNO,CA,93704,G2024,,2024-09-27,30389.00,,DISTRIBUTION OF NET JFC PROCEEDS,,C00499392,,H2CA20094,VALADAO,DAVID,,,,H,CA,22,  ,,,,,,,
SB22,C00858373,SB22.I6535,,,CCM,VALADAO FOR CONGRESS,,,,,,5132 N PALM AVE,# 227,FRESNO,CA,93704,P2024,,2024-09-27,7.85,,DISTRIBUTION OF NET JFC PROCEEDS,,C00499392,,H2CA20094,VALADAO,DAVID,,,,H,CA,22,  ,,,,,,,
SB22,C00858373,SB22.I6537,,,CCM,VAN ORDEN FOR CONGRESS,,,,,,PO BOX 1836,,LA CROSSE,WI,54602,G2024,,2024-09-27,25114.97,,DISTRIBUTION OF NET JFC PROCEEDS,,C00742007,,H0WI03175,VAN ORDEN,DERRICK,F.,MR.,,H,WI,03,  ,,,,,,,
SB22,C00858373,SB22.I6538,,,CCM,VAN ORDEN FOR CONGRESS,,,,,,PO BOX 1836,,LA CROSSE,WI,54602,P2024,,2024-09-27,12008.37,,DISTRIBUTION OF NET JFC PROCEEDS,,C00742007,,H0WI03175,VAN ORDEN,DERRICK,F.,MR.,,H,WI,03,  ,,,,,,,
SB22,C00858373,SB22.I6540,,,CCM,YOUNG KIM FOR CONGRESS,,,,,,P.O. BOX 2186,,FULLERTON,CA,92837,G2024,,2024-09-27,25398.58,,DISTRIBUTION OF NET JFC PROCEEDS,,C00665638,,H8CA39240,KIM,YOUNG,,,,H,CA,40,  ,,,,,,,
SB22,C00858373,SB22.I6541,,,CCM,YOUNG KIM FOR CONGRESS,,,,,,P.O. BOX 2186,,FULLERTON,CA,92837,P2024,,2024-09-27,235.69,,DISTRIBUTION OF NET JFC PROCEEDS,,C00665638,,H8CA39240,KIM,YOUNG,,,,H,CA,40,  ,,,,,,,
SB22,C00858373,SB22.I6543,,,CCM,YVETTE4CONGRESS,,,,,,1111 10TH ST,# 404,ALAMOGORDO,NM,88310,G2024,,2024-09-27,33766.24,,DISTRIBUTION OF NET JFC PROCEEDS,,C00655571,,H8NM02156,HERRELL,STELLA,,,,H,NM,02,  ,,,,,,,
SB22,C00858373,SB22.I6545,,,CCM,ZINKE FOR CONGRESS,,,,,,704C 13TH ST E,STE 260,WHITEFISH,MT,599372981,G2024,,2024-09-27,21245.14,,DISTRIBUTION OF NET JFC PROCEEDS,,C00778159,,H4MT01041,ZINKE,RYAN,K,,,H,MT,01,  ,,,,,,,
SB22,C00858373,SB22.I6359,,,PAC,AMERICAN REVIVAL PAC,,,,,,C/O 228 S WASHINGTON ST,STE 115,ALEXANDRIA,VA,22314,,,2024-09-27,133576.84,,DISTRIBUTION OF NET JFC PROCEEDS,,C00639229,,,,,,,,,,,  ,,,,,,,
SB22,C00858373,SB22.I6373,,,PAC,CONGRESSIONAL LEADERSHIP FUND-CONTRIB,,,,,,"1747 PENNSYLVANIA AVENUE, NW",5TH FLOOR,WASHINGTON,DC,20006,,,2024-09-27,114168.15,,DISTRIBUTION OF NET JFC PROCEEDS,,C00504530,,,,,,,,,,,  ,,,,,,,
SB22,C00858373,SB22.I6396,,,PAC,GROW THE MAJORITY NOMINEE FUND CA49,,,,,,228 S. WASHINGTON ST STE 115,,ALEXANDRIA,VA,22314,,,2024-09-27,855.34,,DISTRIBUTION OF NET JFC PROCEEDS,,C00857557,,,,,,,,,,,  ,,,,,,,
SB22,C00858373,SB22.I6397,,,PAC,GROW THE MAJORITY NOMINEE FUND CO08,,,,,,228 S WASHINGTON ST STE 115,,ALEXANDRIA,VA,22314,,,2024-09-27,1223.63,,DISTRIBUTION OF NET JFC PROCEEDS,,C00857805,,,,,,,,,,,  ,,,,,,,
SB22,C00858373,SB22.I6398,,,PAC,GROW THE MAJORITY NOMINEE FUND MI08,,,,,,228 S WASHINGTON ST STE 115,,ALEXANDRIA,VA,22314,,,2024-09-27,7084.48,,DISTRIBUTION OF NET JFC PROCEEDS,,C00857813,,,,,,,,,,,  ,,,,,,,
SB22,C00858373,SB22.I6399,,,PAC,GROW THE MAJORITY NOMINEE FUND NH01,,,,,,228 S WASHINGTON ST STE 115,,ALEXANDRIA,VA,22314,,,2024-09-27,26164.01,,DISTRIBUTION OF NET JFC PROCEEDS,,C00858167,,,,,,,,,,,  ,,,,,,,
SB22,C00858373,SB22.I6401,,,PAC,GROW THE MAJORITY NOMINEE FUND NY 18,,,,,,228 S WASHINGTON ST STE 115,,ALEXANDRIA,VA,22314,,,2024-09-27,1284.43,,DISTRIBUTION OF NET JFC PROCEEDS,,C00858001,,,,,,,,,,,  ,,,,,,,
SB22,C00858373,SB22.I6402,,,PAC,GROW THE MAJORITY NOMINEE FUND OH13,,,,,,228 S WASHINGTON ST STE 115,,ALEXANDRIA,VA,22314,,,2024-09-27,3843.67,,DISTRIBUTION OF NET JFC PROCEEDS,,C00858340,,,,,,,,,,,  ,,,,,,,
SB22,C00858373,SB22.I6403,,,PAC,GROW THE MAJORITY NOMINEE FUND WA03,,,,,,228 S WASHINGTON ST STE 115,,ALEXANDRIA,VA,22314,,,2024-09-27,8123.45,,DISTRIBUTION OF NET JFC PROCEEDS,,C00858365,,,,,,,,,,,  ,,,,,,,
SB22,C00858373,SB22.I6361,,,PTY,ARIZONA REPUBLICAN PARTY,,,,,,3033 N CENTRAL AVE,SUITE 300,PHOENIX,AZ,85012,,,2024-09-27,3288.71,,DISTRIBUTION OF NET JFC PROCEEDS,,C00008227,,,,,,,,,,,  ,,,,,,,
SB22,C00858373,SB22.I6368,,,PTY,CALIFORNIA REPUBLICAN PARTY FED ACCT,,,,,,1001 K ST. FLOOR 4,,SACRAMENTO,CA,95814,,,2024-09-27,3622.78,,DISTRIBUTION OF NET JFC PROCEEDS,,C00140590,,,,,,,,,,,  ,,,,,,,
SB22,C00858373,SB22.I6404,,,PTY,ILLINOIS REPUBLICAN PARTY,,,,,,PO BOX 64897,,CHICAGO,IL,606640897,,,2024-09-27,30779.28,,DISTRIBUTION OF NET JFC PROCEEDS,,C00005926,,,,,,,,,,,  ,,,,,,,
SB22,C00858373,SB22.I6457,,,PTY,MICHIGAN REPUBLICAN PARTY,,,,,,3450 ALPINE AVE NW,BOX 332,GRAND RAPIDS,MI,49544,,,2024-09-27,1887.57,,DISTRIBUTION OF NET JFC PROCEEDS,,C00041160,,,,,,,,,,,  ,,,,,,,
SB22,C00858373,SB22.I6473,,,PTY,NEVADA REPUBLICAN PARTY,,,,,,840 S. RANCHO DR. SUITE 4-800,,LAS VEGAS,NV,891063837,,,2024-09-27,4125.77,,DISTRIBUTION OF NET JFC PROCEEDS,,C00082925,,,,,,,,,,,  ,,,,,,,
SB22,C00858373,SB22.I6475,,,PTY,NEW HAMPSHIRE REPUBLICAN STATE CMTE,,,,,,10 WATER ST,,CONCORD,NH,033014844,,,2024-09-27,12065.29,,DISTRIBUTION OF NET JFC PROCEEDS,,C00136457,,,,,,,,,,,  ,,,,,,,
SB22,C00858373,SB22.I6480,,,PTY,NORTH CAROLINA REPUBLICAN PARTY,,,,,,1506 HILLSBOROUGH ST,,RALEIGH,NC,276051831,,,2024-09-27,12065.29,,DISTRIBUTION OF NET JFC PROCEEDS,,C00038505,,,,,,,,,,,  ,,,,,,,
SB22,C00858373,SB22.I6484,,,PTY,NRCC,,,,,,320 1ST ST SE,,WASHINGTON,DC,20003,,,2024-09-27,469180.35,,DISTRIBUTION OF NET JFC PROCEEDS,,C00075820,,,,,,,,,,,  ,,,,,,,
SB22,C00858373,SB22.I6488,,,PTY,NRCC,,,,,,320 1ST ST SE,,WASHINGTON,DC,20003,,,2024-09-27,260506.46,,BLDG-DISTRIBUTION OF NET JFC PROCEEDS,,C00075820,,,,,,,,,,,  ,,,,,,,
SB22,C00858373,SB22.I6491,,,PTY,NRCC,,,,,,320 1ST ST SE,,WASHINGTON,DC,20003,,,2024-09-27,244339.26,,LEGAL-DISTRIBUTION OF NET JFC PROCEEDS,,C00075820,,,,,,,,,,,  ,,,,,,,
SB22,C00858373,SB22.I6493,,,PTY,NY REPUBLICAN FED CAMP CMTE,,,,,,315 STATE ST,,ALBANY,NY,122102001,,,2024-09-27,2953.89,,DISTRIBUTION OF NET JFC PROCEEDS,,C00055582,,,,,,,,,,,  ,,,,,,,
SB22,C00858373,SB22.I6497,,,PTY,OHIO REPUBLICAN PARTY,,,,,,211 S FIFTH STREET,,COLUMBUS,OH,43215,,,2024-09-27,3874.65,,DISTRIBUTION OF NET JFC PROCEEDS,,C00162339,,,,,,,,,,,  ,,,,,,,
SB22,C00858373,SB22.I6499,,,PTY,OREGON REPUBLICAN PARTY,,,,,,PO BOX 1586,,LAKE OSWEGO,OR,97035,,,2024-09-27,26631.93,,DISTRIBUTION OF NET JFC PROCEEDS,,C00153031,,,,,,,,,,,  ,,,,,,,
SB22,C00858373,SB22.I6506,,,PTY,REPUBLICAN CAMP CMTE OF NEW MEXICO,,,,,,PO BOX 94083,,ALBUQUERQUE,NM,871994083,,,2024-09-27,4310.01,,DISTRIBUTION OF NET JFC PROCEEDS,,C00020818,,,,,,,,,,,  ,,,,,,,
SB22,C00858373,SB22.I6509,,,PTY,REPUBLICAN FED CMTE OF PENNSYLVANIA,,,,,,3501 NORTH FRONT STREET STE 200,,HARRISBURG,PA,17110,,,2024-09-27,12331.57,,DISTRIBUTION OF NET JFC PROCEEDS,,C00044842,,,,,,,,,,,  ,,,,,,,
SB22,C00858373,SB22.I6511,,,PTY,REPUBLICAN PARTY OF FLORIDA,,,,,,420 E. JEFFERSON STREET,,TALLAHASSEE,FL,32301,,,2024-09-27,4125.77,,DISTRIBUTION OF NET JFC PROCEEDS,,C00099259,,,,,,,,,,,  ,,,,,,,
SB22,C00858373,SB22.I6513,,,PTY,REPUBLICAN PARTY OF IOWA,,,,,,621 E 9TH ST,,DES MOINES,IA,50309,,,2024-09-27,3650.41,,DISTRIBUTION OF NET JFC PROCEEDS,,C00014498,,,,,,,,,,,  ,,,,,,,
SB22,C00858373,SB22.I6515,,,PTY,REPUBLICAN PARTY OF MINNESOTA-FED,,,,,,7400 METRO BLVD,STE 424,MINNEAPOLIS,MN,554392374,,,2024-09-27,4125.77,,DISTRIBUTION OF NET JFC PROCEEDS,,C00001313,,,,,,,,,,,  ,,,,,,,
SB22,C00858373,SB22.I6517,,,PTY,REPUBLICAN PARTY OF TEXAS,,,,,,PO BOX 2206,,AUSTIN,TX,787682206,,,2024-09-27,20274.15,,DISTRIBUTION OF NET JFC PROCEEDS,,C00143743,,,,,,,,,,,  ,,,,,,,
SB22,C00858373,SB22.I6519,,,PTY,REPUBLICAN PARTY OF VIRGINIA,,,,,,115 EAST GRACE STREET,,RICHMOND,VA,232191741,,,2024-09-27,10479.91,,DISTRIBUTION OF NET JFC PROCEEDS,,C00001305,,,,,,,,,,,  ,,,,,,,
SB22,C00858373,SB22.I6356,,,CCM,ALASKANS FOR NICK BEGICH,,,,,,PO BOX 671710,,CHUGIAK,AK,99567,G2024,,2024-09-30,54662.55,,DISTRIBUTION OF NET JFC PROCEEDS,,C00792341,,H2AK01083,BEGICH,NICHOLAS,,,III,H,AK,00,  ,,,,,,,
SB22,C00858373,SB22.I6365,,,CCM,BRANDON FOR CONGRESS NY22,,,,,,PO BOX 3580,,SYRACUSE,NY,13220,G2024,,2024-09-30,50564.34,,DISTRIBUTION OF NET JFC PROCEEDS,,C00806307,,H2NY22212,WILLIAMS,BRANDON,MCDONALD,,,H,NY,22,  ,,,,,,,
SB22,C00858373,SB22.I6367,,,CCM,BRIAN FITZPATRICK FOR ALL OF US,,,,,,PO BOX 939,,LANGHORNE,PA,19047,G2024,,2024-09-30,35901.83,,DISTRIBUTION OF NET JFC PROCEEDS,,C00607416,,H6PA08277,FITZPATRICK,BRIAN,,,,H,PA,01,  ,,,,,,,
SB22,C00858373,SB22.I6372,,,CCM,CISCOMANI FOR CONGRESS,,,,,,P.O. BOX 35103,,TUCSON,AZ,85740,G2024,,2024-09-30,48891.44,,DISTRIBUTION OF NET JFC PROCEEDS,,C00786194,,H2AZ02360,CISCOMANI,JUAN,,,,H,AZ,06,  ,,,,,,,
SB22,C00858373,SB22.I6376,,,CCM,COUGHLIN FOR CONGRESS,,,,,,9856 ARCHER LN,,DUBLIN,OH,430178914,G2024,,2024-09-30,54662.55,,DISTRIBUTION OF NET JFC PROCEEDS,,C00853077,,H4OH13153,COUGHLIN,KEVIN,,,,H,OH,13,  ,,,,,,,
SB22,C00858373,SB22.I6379,,,CCM,DERRICK ANDERSON FOR VA,,,,,,PO BOX 330,,FREDERICKSBURG,VA,22404,G2024,,2024-09-30,57909.96,,DISTRIBUTION OF NET JFC PROCEEDS,,C00791574,,H2VA07170,ANDERSON,DERRICK,,,,H,VA,07,  ,,,,,,,
SB22,C00858373,SB22.I6382,,,CCM,DESPOSITO FOR CONGRESS,,,,,,P.O. BOX 188,,ISLAND PARK,NY,11558,G2024,,2024-09-30,50564.34,,DISTRIBUTION OF NET JFC PROCEEDS,,C00809426,,H2NY04277,DESPOSITO,ANTHONY,P,,,H,NY,04,  ,,,,,,,
SB22,C00858373,SB22.I6384,,,CCM,DON BACON FOR CONGRESS,,,,,,P.O. BOX 391368,,OMAHA,NE,68139,G2024,,2024-09-30,48891.44,,DISTRIBUTION OF NET JFC PROCEEDS,,C00575167,,H6NE02125,BACON,DONALD,,,,H,NE,02,  ,,,,,,,
SB22,C00858373,SB22.I6387,,,CCM,ELECTGABEEVANS.COM,,,,,,PO BOX 350608,,WESTMINSTER,CO,80035,G2024,,2024-09-30,67558.51,,DISTRIBUTION OF NET JFC PROCEEDS,,C00849844,,H4CO08034,EVANS,TIMOTHY,GABRIEL JOSEPH,,,H,CO,08,  ,,,,,,,
SB22,C00858373,SB22.I6390,,,CCM,ESPOSITO FOR CONGRESS,,,,,,PO BOX 622,,GOSHEN,NY,10924,G2024,,2024-09-30,70922.99,,DISTRIBUTION OF NET JFC PROCEEDS,,C00852889,,H4NY18117,ESPOSITO,ALISON,,,,H,NY,18,  ,,,,,,,
SB22,C00858373,SB22.I6392,,,CCM,FRIENDS OF DAVID SCHWEIKERT,,,,,,8175 EAST EVANS ROAD,# 13176,SCOTTSDALE,AZ,85267,G2024,,2024-09-30,48891.44,,DISTRIBUTION OF NET JFC PROCEEDS,,C00540617,,H4AZ06045,SCHWEIKERT,DAVID,S.,,,H,AZ,06,  ,,,,,,,
SB22,C00858373,SB22.I6395,,,CCM,GEORGE LOGAN FOR CONGRESS,,,,,,26 CATOONAH STREET,BOX 72,RIDGEFIELD,CT,06877,G2024,,2024-09-30,51415.15,,DISTRIBUTION OF NET JFC PROCEEDS,,C00784926,,H2CT05222,LOGAN,GEORGE,S,,,H,CT,05,  ,,,,,,,
SB22,C00858373,SB22.I6407,,,CCM,IOWANS FOR ZACH NUNN,,,,,,P.O. BOX 11,,BONDURANT,IA,50035,G2024,,2024-09-30,42396.63,,DISTRIBUTION OF NET JFC PROCEEDS,,C00784389,,H2IA03119,NUNN,ZACH,,,,H,IA,03,  ,,,,,,,
SB22,C00858373,SB22.I6409,,,CCM,JOE KENT FOR CONGRESS,,,,,,PO BOX 2133,,BATTLE GROUND,WA,98604,G2024,,2024-09-30,54662.55,,DISTRIBUTION OF NET JFC PROCEEDS,,C00771394,,H2WA03100,KENT,JOSEPH,,,,H,WA,03,  ,,,,,,,
SB22,C00858373,SB22.I6412,,,CCM,JOE TEIRAB FOR CONGRESS,,,,,,PO BOX 1894,,BURNSVILLE,MN,55337,G2024,,2024-09-30,51321.50,,DISTRIBUTION OF NET JFC PROCEEDS,,C00853929,,H4MN02177,TEIRAB,JOE,,,,H,MN,02,  ,,,,,,,
SB22,C00858373,SB22.I6415,,,CCM,JOHN DUARTE FOR CONGRESS,,,,,,9460 TEGNER ROAD,,HILMAR,CA,95324,G2024,,2024-09-30,45644.04,,DISTRIBUTION OF NET JFC PROCEEDS,,C00808279,,H2CA13131,DUARTE,JOHN,,,,H,CA,13,  ,,,,,,,
SB22,C00858373,SB22.I6418,,,CCM,JOHN JAMES FOR CONGRESS,,,,,,P.O. BOX 628,,ST. CLAIR SHORES,MI,48080,G2024,,2024-09-30,48891.44,,DISTRIBUTION OF NET JFC PROCEEDS,,C00803502,,H2MI10150,JAMES,JOHN,,,,H,MI,10,  ,,,,,,,
SB22,C00858373,SB22.I6420,,,CCM,JUDGE JOE MCGRAW FOR CONGRESS,,,,,,PO BOX 1451,,ROCKFORD,IL,61105,G2024,,2024-09-30,51415.15,,DISTRIBUTION OF NET JFC PROCEEDS,,C00851246,,H4IL17101,MCGRAW,JOE,,,,H,IL,17,  ,,,,,,,
SB22,C00858373,SB22.I6422,,,CCM,KEAN FOR CONGRESS,,,,,,P.O. BOX 999,,EDISON,NJ,08818,G2024,,2024-09-30,47612.16,,DISTRIBUTION OF NET JFC PROCEEDS,,C00703058,,H0NJ07261,"KEAN, JR.",THOMAS,,,,H,NJ,07,  ,,,,,,,
SB22,C00858373,SB22.I6425,,,CCM,KEN CALVERT FOR CONGRESS,,,,,,PO BOX 2438,,CORONA,CA,92878,G2024,,2024-09-30,42888.66,,DISTRIBUTION OF NET JFC PROCEEDS,,C00257337,,H2CA37023,CALVERT,KEN,,,,H,CA,41,  ,,,,,,,
SB22,C00858373,SB22.I6428,,,CCM,KEVIN LINCOLN FOR CONGRESS,,,,,,9460 TEGNER ROAD,,HILMAR,CA,95324,G2024,,2024-09-30,54662.55,,DISTRIBUTION OF NET JFC PROCEEDS,,C00845826,,H4CA09093,LINCOLN,KEVIN,J,,II,H,CA,09,  ,,,,,,,
SB22,C00858373,SB22.I6430,,,CCM,KIGGANS FOR CONGRESS,,,,,,P.O. BOX 5042,,VIRGINIA BEACH,VA,23471,G2024,,2024-09-30,48891.45,,DISTRIBUTION OF NET JFC PROCEEDS,,C00776120,,H2VA02064,KIGGANS,JENNIFER,,,,H,VA,02,  ,,,,,,,
SB22,C00858373,SB22.I6432,,,CCM,LALOTA FOR CONGRESS,,,,,,PO BOX 5744,,HAUPPAUGE,NY,11788,G2024,,2024-09-30,63749.95,,DISTRIBUTION OF NET JFC PROCEEDS,,C00806018,,H2NY01190,NICK,LALOTA,,,,H,NY,01,  ,,,,,,,
SB22,C00858373,SB22.I6435,,,CCM,LAURIE BUCKHOUT FOR CONGRESS,,,,,,PO BOX 97275,,RALEIGH,NC,27624,G2024,,2024-09-30,57642.92,,DISTRIBUTION OF NET JFC PROCEEDS,,C00853499,,H4NC01137,BUCKHOUT,LAURIE,,,,H,NC,01,  ,,,,,,,
SB22,C00858373,SB22.I6438,,,CCM,LAWLER FOR CONGRESS,,,,,,PO BOX 87,,SOUTH SALEM,NY,10590,G2024,,2024-09-30,68572.95,,DISTRIBUTION OF NET JFC PROCEEDS,,C00815415,,H2NY17162,LAWLER,MICHAEL,VINCENT,,,H,NY,17,  ,,,,,,,
SB22,C00858373,SB22.I6440,,,CCM,LORI CHAVEZ-DEREMER FOR CONGRESS,,,,,,13203 SE 172ND AVE,STE 166 #399,HAPPY VALLEY,OR,97086,G2024,,2024-09-30,45644.04,,DISTRIBUTION OF NET JFC PROCEEDS,,C00784520,,H2OR05209,CHAVEZ-DEREMER,LORI,,,,H,OR,05,  ,,,,,,,
SB22,C00858373,SB22.I6442,,,CCM,MACKENZIE FOR CONGRESS COMMITTEE,,,,,,PO BOX 747,,EMMAUS,PA,18049,G2024,,2024-09-30,60541.73,,DISTRIBUTION OF NET JFC PROCEEDS,,C00846501,,H8PA15195,MACKENZIE,RYAN,EDWARD,,,H,PA,07,  ,,,,,,,
SB22,C00858373,SB22.I6445,,,CCM,MARC FOR US,,,,,,PO BOX 219,,LEEDS,NY,12451,G2024,,2024-09-30,52138.84,,DISTRIBUTION OF NET JFC PROCEEDS,,C00789586,,H2NY19127,MOLINARO,MARCUS,J.,,,H,NY,19,  ,,,,,,,
SB22,C00858373,SB22.I6448,,,CCM,MAYRA FLORES FOR CONGRESS,,,,,,P.O. BOX 516,,LOS INDIOS,TX,78567,G2024,,2024-09-30,49549.92,,DISTRIBUTION OF NET JFC PROCEEDS,,C00768994,,H2TX34113,FLORES,MAYRA,,,,H,TX,34,  ,,,,,,,
SB22,C00858373,SB22.I6451,,,CCM,MERCURI FOR CONGRESS,,,,,,3000 VILLAGE RUN RD,STE 103-300,WEXFORD,PA,15090,G2024,,2024-09-30,64022.82,,DISTRIBUTION OF NET JFC PROCEEDS,,C00848150,,H4PA17166,MERCURI,ROBERT,W,,,H,PA,17,  ,,,,,,,
SB22,C00858373,SB22.I6453,,,CCM,MERRIN FOR CONGRESS,,,,,,PO BOX 75,,MONCLOVA,OH,43542,G2024,,2024-09-30,64311.11,,DISTRIBUTION OF NET JFC PROCEEDS,,C00863829,,H4OH09169,MERRIN,DEREK,,,,H,OH,09,  ,,,,,,,
SB22,C00858373,SB22.I6456,,,CCM,MICHELLE STEEL FOR CONGRESS,,,,,,9070 IRVINE CENTER DRIVE,SUITE 150,IRVINE,CA,92618,G2024,,2024-09-30,44364.76,,DISTRIBUTION OF NET JFC PROCEEDS,,C00704981,,H0CA48198,STEEL,MICHELLE,,,,H,CA,45,  ,,,,,,,
SB22,C00858373,SB22.I6461,,,CCM,MIKE GARCIA FOR CONGRESS,,,,,,9070 IRVINE CENTER DRIVE #150,,IRVINE,CA,92618,G2024,,2024-09-30,47120.13,,DISTRIBUTION OF NET JFC PROCEEDS,,C00701102,,H0CA25105,GARCIA,MICHAEL,,,,H,CA,27,  ,,,,,,,
SB22,C00858373,SB22.I6469,,,CCM,MIKE JOHNSON FOR LOUSIANA,,,,,,C/O 228 S WASHINGTON ST,STE 115,ALEXANDRIA,VA,22314,G2024,,2024-09-30,215394.60,,DISTRIBUTION OF NET JFC PROCEEDS,,C00608695,,H6LA04138,JOHNSON,JAMES,MICHAEL,,,H,LA,04,  ,,,,,,,
SB22,C00858373,SB22.I6472,,,CCM,MONICA FOR CONGRESS,,,,,,1317 W FRONTAGE RD,STE A,ALAMO,TX,78516,G2024,,2024-09-30,48891.44,,DISTRIBUTION OF NET JFC PROCEEDS,,C00765719,,H0TX15124,DE LA CRUZ,MONICA,,,,H,TX,15,  ,,,,,,,
SB22,C00858373,SB22.I6479,,,CCM,NIEMEYER FOR CONGRESS,,,,,,PO BOX 727,,CEDAR LAKE,IN,46303,G2024,,2024-09-30,57909.96,,DISTRIBUTION OF NET JFC PROCEEDS,,C00851972,,H4IN01210,NIEMEYER,RANDELL,C.,,,H,IN,01,  ,,,,,,,
SB22,C00858373,SB22.I6502,,,CCM,PAUL JUNGE FOR CONGRESS,,,,,,17195 SILVER PKWY,# 408,FENTON,MI,48430,G2024,,2024-09-30,57909.96,,DISTRIBUTION OF NET JFC PROCEEDS,,C00726687,,H0MI08141,JUNGE,PAUL,,,,H,MI,08,  ,,,,,,,
SB22,C00858373,SB22.I6505,,,CCM,REDDY FOR KANSAS,,,,,,PO BOX 15804,,LENEXA,KS,66285,G2024,,2024-09-30,55226.75,,DISTRIBUTION OF NET JFC PROCEEDS,,C00845347,,H4KS03212,REDDY,PRASANTH,,DR.,,H,KS,03,  ,,,,,,,
SB22,C00858373,SB22.I6522,,,CCM,ROB FOR PA,,,,,,11 DOCK ST BOX 971,,PITTSTON,PA,18640,G2024,,2024-09-30,54568.90,,DISTRIBUTION OF NET JFC PROCEEDS,,C00852137,,H4PA08124,BRESNAHAN,ROB,,,,H,PA,08,  ,,,,,,,
SB22,C00858373,SB22.I6525,,,CCM,SALAZAR FOR CONGRESS,,,,,,3725 WEST FLAGLER STREET,#281,MIAMI,FL,33134,G2024,,2024-09-30,42396.63,,DISTRIBUTION OF NET JFC PROCEEDS,,C00714261,,H8FL27185,SALAZAR,MARIA,ELVIRA,,,H,FL,27,  ,,,,,,,
SB22,C00858373,SB22.I6528,,,CCM,SCOTT BAUGH FOR CONGRESS,,,,,,4040 MACARTHUR BLVD,SUTIE 200,NEWPORT BEACH,CA,92660,G2024,,2024-09-30,57351.06,,DISTRIBUTION OF NET JFC PROCEEDS,,C00798322,,H2CA47196,BAUGH,SCOTT,,,,H,CA,47,  ,,,,,,,
SB22,C00858373,SB22.I6530,,,CCM,THERIAULT FOR CONGRESS,,,,,,PO BOX 291,,FORT KENT,ME,04743,G2024,,2024-09-30,68511.57,,DISTRIBUTION OF NET JFC PROCEEDS,,C00852061,,H4ME02291,THERIAULT,AUSTIN,LEO,,,H,ME,02,  ,,,,,,,
SB22,C00858373,SB22.I6533,,,CCM,TOM BARRETT FOR CONGRESS,,,,,,P.O. BOX 15221,,LANSING,MI,48901,G2024,,2024-09-30,63125.48,,DISTRIBUTION OF NET JFC PROCEEDS,,C00793976,,H2MI07123,BARRETT,THOMAS,,,,H,MI,07,  ,,,,,,,
SB22,C00858373,SB22.I6536,,,CCM,VALADAO FOR CONGRESS,,,,,,5132 N PALM AVE,# 227,FRESNO,CA,93704,G2024,,2024-09-30,48891.44,,DISTRIBUTION OF NET JFC PROCEEDS,,C00499392,,H2CA20094,VALADAO,DAVID,,,,H,CA,22,  ,,,,,,,
SB22,C00858373,SB22.I6539,,,CCM,VAN ORDEN FOR CONGRESS,,,,,,PO BOX 1836,,LA CROSSE,WI,54602,G2024,,2024-09-30,45644.10,,DISTRIBUTION OF NET JFC PROCEEDS,,C00742007,,H0WI03175,VAN ORDEN,DERRICK,F.,MR.,,H,WI,03,  ,,,,,,,
SB22,C00858373,SB22.I6542,,,CCM,YOUNG KIM FOR CONGRESS,,,,,,P.O. BOX 2186,,FULLERTON,CA,92837,G2024,,2024-09-30,49580.28,,DISTRIBUTION OF NET JFC PROCEEDS,,C00665638,,H8CA39240,KIM,YOUNG,,,,H,CA,40,  ,,,,,,,
SB22,C00858373,SB22.I6544,,,CCM,YVETTE4CONGRESS,,,,,,1111 10TH ST,# 404,ALAMOGORDO,NM,88310,G2024,,2024-09-30,79390.20,,DISTRIBUTION OF NET JFC PROCEEDS,,C00655571,,H8NM02156,HERRELL,STELLA,,,,H,NM,02,  ,,,,,,,
