form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00001636,SB29.89474,,,PAC,Majority Forward,,,,,,P.O. Box 1491,Christopher Shappe Treasurer,Jefferson City,MO,65102,G2024,,2024-09-26,2500.00,,"Senate Democrats Campaign Reception, MO",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89356,,,COM,Marcelino for Phoenix,,,,,,P.O. Box 21264,,Phoenix,AZ,85036,G2024,,2024-09-19,2700.00,,"Phoenix City Council, AZ, 7 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89272,,,COM,Maria for 52,,,,,,125 Carriage Rd.,,North Barrington,IL,60010,G2024,,2024-09-05,100.00,,"House, IL, 52 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89399,,,COM,Matthew Blake for Iowa,,,,,,9021 lltis Drive,,Urbandale,IA,50322,G2024,,2024-09-23,400.00,,"Senate, IA, 22 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89400,,,COM,McClintock for Iowa,,,,,,P.O. Box 136,,Alburnett,IA,52202,G2024,,2024-09-23,250.00,,"Senate, IA, 42 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89286,,,COM,McKeon for Legislature,,,,,,P.O. Box 164,,Amherst,NE,68812,G2024,,2024-09-09,1000.00,,"State Legislature, NE, 41 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89477,,,COM,McNally For Indiana,,,,,,P.O. Box 456,,Carmel,IN,46082,G2024,,2024-09-26,300.00,,"House, IN, 39 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89326,,,COM,Nancy for Utah,,,,,,815 River Heights Blvd,,River Heights,UT,84321,G2024,,2024-09-19,250.00,,"Senate, UT, 2 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89312,,,COM,Nassau County Democratic Committee,,,,,,100 Garden City Plaza,Suite 115,Garden City,NY,11520,,,2024-09-19,5000.00,,Democratic Committee Fall Dinner,,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89490,,,COM,Nebraskans for Folchert,,,,,,18730 Hansen Street,,Omaha,NE,68130,G2024,,2024-09-26,1000.00,,"Senate, NE, 31 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89291,,,COM,Neighbors for Guereca,,,,,,2308 S 11th St,,Omaha,NE,68108,G2024,,2024-09-09,1000.00,,"State Legislature, NE, 7 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89488,,,COM,Nick Batter for Nebraska,,,,,,10576 Calhoun Rd.,,Omaha,NE,68112,G2024,,2024-09-26,1000.00,,"Senate, NE, 13 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89483,,,COM,Nicki for Nebraska,,,,,,8007 Nashway Rd.,,Lincoln,NE,68516,G2024,,2024-09-26,1000.00,,"Senate, NE, 25 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89450,,,COM,Oelslager for Ohio,,,,,,"6706 Lake Cable Ave., Nw",,North Canton,OH,44720,G2024,,2024-09-23,300.00,,"House, OH, 48 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89420,,,COM,Palmeri for Assembly,,,,,,212 W Parkway Ave,,Oshkosh,WI,54901,G2024,,2024-09-23,500.00,,"House, WI, 54 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89358,,,COM,Patty for Washington,,,,,,P.O. Box 20792,,Seattle,WA,98102,G2024,,2024-09-19,250.00,,"State Insurance Commisioner, WA",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89524,,,COM,People for Sharlett Mena,,,,,,P. O. Box 7437,,Tacoma,WA,98417,G2022,,2024-09-27,-175.00,,Write-off 11/7/22 contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89523,,,COM,People for Yasmin,,,,,,"2522 N. Proctor Street, # 520",,Tacoma,WA,98406,G2022,,2024-09-27,-350.00,,Write-off 11/7/22 contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89265,,,COM,Porfirio For the People,,,,,,P.O. Box 365,,Summit,IL,60501,G2024,,2024-09-05,500.00,,"Senate, IL, 11 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89276,,,COM,Price Majority Fund,,,,,,2428 Phillips Ave.,,Berkley,MI,48072,G2024,,2024-09-05,500.00,,"House, MI, 5 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89288,,,COM,Prokop for Legislature,,,,,,2340 Jenna Ln,,Lincoln,NE,68512,G2024,,2024-09-09,1000.00,,"State Legislature, NE, 27 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89287,,,COM,Quick for Legislature,,,,,,1019 Kennedy Dr.,,Grand Island,NE,68803,G2024,,2024-09-09,1000.00,,"State Legislature, NE, 35 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89518,,,COM,Quirmbach for Senate,,,,,,1002 Jarrett Circle,,Ames,IA,50014,G2022,,2024-09-27,-300.00,,Write-off 10/13/22 contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89328,,,COM,Rosemary Lesser for HD10,,,,,,1145 East 4600 South,#150156,Ogden,UT,84115,G2024,,2024-09-19,250.00,,"House, UT, 10 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89282,,,CAN,,Santos,Sharon,Tomiko,,,4547 Rainier Ave S,#502,Seattle,WA,98118,G2024,,2024-09-09,650.00,,"House, WA, 37 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89401,,,COM,Sarah Trone Garriott for Iowa,,,,,,6755 Reed Lane,,West Des Moines,IA,50266,G2024,,2024-09-23,400.00,,"Senate, IA, 14 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89480,,,COM,Shackleford for House,,,,,,2347 Shoemaker Court,,Indianapolis,IN,46229,G2024,,2024-09-26,300.00,,"House, IN, 98 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89359,,,COM,Shelley Kloba for State House,,,,,,P.o. Box 2291,,Kirkland,WA,98083,G2024,,2024-09-19,500.00,,"House, WA, 1 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89472,,,COM,Shirley Mata For Missouri,,,,,,6016 N Topping Ave,,Kansas City,MO,64119,G2024,,2024-09-26,500.00,,"House, MO, 17 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89503,,,COM,Simonds for Delegate,,,,,,P.O. Box 2296,,Newport News,VA,23609,G2024,,2024-09-30,1000.00,,"House, VA, 87 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89405,,,COM,Sinclair for Iowa,,,,,,1255 King Rd.,,Allerton,IA,50008,G2024,,2024-09-23,250.00,,"Senate, IA, 12 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89403,,,COM,Sorensen for Iowa,,,,,,2476 Monroe Ave,,Greenfield,IA,50849,G2024,,2024-09-23,200.00,,"House, IA, 23 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89376,,,COM,Stanley for Assembly,,,,,,P.O. Box 895,,East Brunswick,NJ,08816,P2025,,2024-09-23,250.00,,"Assembly, NJ, 18 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89274,,,COM,Supporters of John Cherry,,,,,,P.O. Box 520,,Clio,MI,48420,P2026,,2024-09-05,250.00,,"Senate, MI, 27 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89354,,,COM,Trish for South Dakota,,,,,,12567 Pine Shadows Rd,,Hot Springs,SD,57747,G2024,,2024-09-19,350.00,,"House, SD, 30 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89407,,,COM,Turek4Iowa,,,,,,306 Parkwild Dr.,,Council Bluffs,IA,51503,G2024,,2024-09-23,300.00,,"House, IA, 20 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89509,,,COM,Velis Committee,,,,,,P.O. Box 2328,,"Westfield,",MA,01086,G2024,,2024-09-30,500.00,,"Senate, MA, Hampden & Hampshire Dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89345,,,COM,Warrick County Democratic Central Committee,,,,,,217 E. Locust St.,,Boonville,IN,47601,G2024,,2024-09-19,400.00,,"Warrick County Democratic Central Comm, IN",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89391,,,PTY,Washington Senate Democratic Campaign Committee,,,,,,"401 2nd Ave. S, Suite 303",,Seattle,WA,98104,,,2024-09-23,800.00,,"Senate Democrats, WA",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89467,,,COM,Wisconsin SSDC,,,,,,P.O. Box 164,,Madison,WI,53701,G2024,,2024-09-26,2500.00,,"CTE Senate Democrats, WI",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.89387,,,COM,Yvonne Lopez for Assembly,,,,,,P.O. Box 283,,Keasbey,NJ,08832,P2025,,2024-09-23,500.00,,"Assembly, NJ, 19 dst",,,,,,,,,,,,,,,,,,,,
