form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00507574,500428875,,,CCM,Friends of Dan Kildee,,,,,,PO Box 248,,Flint,MI,485010248,G2024,,2023-06-29,2500.00,0.00,Contribution to Federal Committee,,C00499947,,,Kildee,Daniel,T.,,,H,MI,05,,,,,,,,
SB23,C00507574,500105895,,,CCM,Whitehouse for Senate,,,,,,PO Box 40280,,Providence,RI,029400280,P2024,,2023-03-30,2500.00,0.00,Contribution to Federal Committee,,C00410803,,,Whitehouse II,Sheldon,,,,S,RI,00,,,,,,,,
SB23,C00507574,500107546,,,CCM,Klobuchar for Minnesota,,,,,,PO Box 4146,,Saint Paul,MN,551040146,P2024,,2023-03-30,5000.00,0.00,Contribution to Federal Committee,,C00431353,,,Klobuchar,Amy,,,,S,MN,00,,,,,,,,
SB23,C00507574,500201446,,,PTY,Montana Democratic Party,,,,,,PO Box 802,,Helena,MT,596240802,,,2023-06-29,5000.00,0.00,Contribution to Federal Committee,,C00010033,Montana Democratic Party,,,,,,,,,,,,,,,,,
SB23,C00507574,500428876,,,CCM,Scholten for Congress,,,,,,PO Box 6233,,Grand Rapids,MI,495166233,G2024,,2023-06-29,2500.00,0.00,Contribution to Federal Committee,,C00711317,,,Scholten,Hillary,,,,H,MI,03,,,,,,,,
SB23,C00507574,500201447,,,CCM,Menendez For Senate,,,,,,PO Box 32248,,Newark,NJ,071020648,P2024,,2023-06-29,2500.00,0.00,Contribution to Federal Committee,,C00264564,,,Menendez,Robert,,,,S,NJ,00,,,,,,,,
SB23,C00507574,500105157,,,CCM,Scholten for Congress,,,,,,PO Box 6233,,Grand Rapids,MI,495166233,P2024,,2023-03-30,2500.00,0.00,Contribution to Federal Committee,,C00711317,,,Scholten,Hillary,,,,H,MI,03,,,,,,,,
SB23,C00507574,500104828,,,CCM,Friends of Sherrod Brown,,,,,,PO Box 15293,,Washington,DC,200030293,P2024,,2023-03-30,5000.00,0.00,Contribution to Federal Committee,,C00264697,,,Brown,Sherrod,,,,S,OH,00,,,,,,,,
SB23,C00507574,500107338,,,CCM,Rosen for Nevada,,,,,,PO Box 27195,,Las Vegas,NV,891261195,P2024,,2023-03-30,5000.00,0.00,Contribution to Federal Committee,,C00606939,,,Rosen,Jacky,,,,S,NV,00,,,,,,,,
SB23,C00507574,500201448,,,CCM,Martin Heinrich for Senate,,,,,,PO Box 25763,,Albuquerque,NM,871250763,P2024,,2023-06-29,2500.00,0.00,Contribution to Federal Committee,,C00434563,,,Heinrich,Martin Trevor,,,,S,NM,00,,,,,,,,
SB23,C00507574,500105468,,,CCM,Friends of Mazie Hirono,,,,,,PO Box 677,,Honolulu,HI,968090677,P2024,,2023-03-30,2500.00,0.00,Contribution to Federal Committee,,C00420760,,,Hirono,Mazie,,,,S,HI,00,,,,,,,,
SB23,C00507574,500428878,,,CCM,Montanans for Tester,,,,,,PO Box 1135,,Helena,MT,596241135,G2024,,2023-03-30,5000.00,0.00,Contribution to Federal Committee,,C00412304,,,Tester,Jon,,,,S,MT,00,,,,,,,,
SB23,C00507574,500104829,,,CCM,Gillibrand for Senate,,,,,,126 C St NW,Fl 2,Washington,DC,200012132,P2024,,2023-03-30,2500.00,0.00,Contribution to Federal Committee,,C00413914,,,Gillibrand,Kirsten,,,,S,NY,00,,,,,,,,
SB23,C00507574,500107339,,,CCM,Montanans for Tester,,,,,,PO Box 1135,,Helena,MT,596241135,P2024,,2023-03-30,5000.00,0.00,Contribution to Federal Committee,,C00412304,,,Tester,Jon,,,,S,MT,00,,,,,,,,
SB23,C00507574,500201449,,,CCM,Whitehouse for Senate,,,,,,PO Box 40280,,Providence,RI,029400280,P2024,,2023-06-29,2500.00,0.00,Contribution to Federal Committee,,C00410803,,,Whitehouse II,Sheldon,,,,S,RI,00,,,,,,,,
SB23,C00507574,500428879,,,CCM,Friends of Sherrod Brown,,,,,,PO Box 15293,,Washington,DC,200030293,G2024,,2023-03-30,5000.00,0.00,Contribution to Federal Committee,,C00264697,,,Brown,Sherrod,,,,S,OH,00,,,,,,,,
