form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00267849,SB23.281028,,,CCM,JOHN DUARTE FOR CONGRESS,,,,,,9460 TEGNER ROAD,,HILMAR,CA,95324,P2024,,2023-06-05,1000.00,,#6987,,C00808279,JOHN DUARTE FOR CONGRESS,,,,,,,H,CA,13,,,,,,,,
SB23,C00267849,SB23.280913,,,CCM,JOHNSON FOR CONGRESS,,,,,,P.O. Box 1986,,New Britain,CT,06050,P2024,,2023-03-23,1000.00,,#6905,,C00145607,JOHNSON FOR CONGRESS,,,,,,,H,CT,05,,,,,,,,
SB23,C00267849,SB23.281074,,,CCM,JOHNSON FOR CONGRESS,,,,,,P.O. Box 1986,,New Britain,CT,06050,P2024,,2023-06-15,2500.00,,#7024,,C00145607,JOHNSON FOR CONGRESS,,,,,,,H,CT,05,,,,,,,,
SB23,C00267849,SB23.280987,,,CCM,JOSH GOTTHEIMER FOR CONGRESS,,,,,,PO BOX 584,,RIDGEWOOD,NJ,07451,P2024,,2023-05-04,1000.00,,#6959,,C00573949,JOSH GOTTHEIMER FOR CONGRESS,,,,,,,H,NJ,05,,,,,,,,
SB23,C00267849,SB23.280894,,,CCM,JULIA BROWNLEY FOR CONGRESS,,,,,,PO BOX 2018,,THOUSAND OAKS,CA,91358,P2024,,2023-03-23,1000.00,,#6892,,C00513077,JULIA BROWNLEY FOR CONGRESS,,,,,,,H,CA,26,,,,,,,,
SB23,C00267849,SB23.281078,,,CCM,JULIA BROWNLEY FOR CONGRESS,,,,,,PO BOX 2018,,THOUSAND OAKS,CA,91358,P2024,,2023-06-20,1000.00,,#7028,,C00513077,JULIA BROWNLEY FOR CONGRESS,,,,,,,H,CA,26,,,,,,,,
SB23,C00267849,SB23.281066,,,CCM,JULIA LETLOW FOR CONGRESS,,,,,,PO BOX 539,,RAYVILLE,LA,71269,P2024,,2023-06-15,1000.00,,#7017,,C00766428,JULIA LETLOW FOR CONGRESS,,,,,,,H,LA,05,,,,,,,,
SB23,C00267849,SB23.281011,,,CCM,KAINE VICTORY FUND,,,,,,1751 POTOMAC GREENS DR,,ALEXANDRIA,VA,22314,P2024,,2023-05-18,1000.00,,#6973,,C00833350,KAINE VICTORY FUND,,,,,,,,,,,,,,,,,
SB23,C00267849,SB23.280961,,,CCM,KATHERINE CLARK FOR CONGRESS,,,,,,PO BOX 159,,BELMONT,MA,02478,P2024,,2023-04-27,1000.00,,#6939,,C00541888,KATHERINE CLARK FOR CONGRESS,,,,,,,H,MA,05,,,,,,,,
SB23,C00267849,SB23.280911,,,CCM,KAY GRANGER CAMPAIGN FUND,,,,,,"715 JONES STREET, SUITE 101",,FORT WORTH,TX,76102,P2024,,2023-03-23,1000.00,,#6903,,C00310532,KAY GRANGER CAMPAIGN FUND,,,,,,,H,TX,12,,,,,,,,
SB23,C00267849,SB23.281124,,,CCM,KEAN FOR CONGRESS INC,,,,,,PO BOX 999,,EDISON,NJ,08818,P2024,,2023-06-26,1000.00,,#7056,,C00703058,KEAN FOR CONGRESS INC,,,,,,,H,NJ,07,,,,,,,,
SB23,C00267849,SB23.280915,,,CCM,KIGGANS FOR CONGRESS,,,,,,P.O. BOX 5042,,VIRGINIA BEACH,VA,23471,P2024,,2023-03-23,1000.00,,#6907,,C00776120,KIGGANS FOR CONGRESS,,,,,,,H,VA,02,,,,,,,,
SB23,C00267849,SB23.281062,,,CCM,KIGGANS FOR CONGRESS,,,,,,P.O. BOX 5042,,VIRGINIA BEACH,VA,23471,P2024,,2023-06-15,1000.00,,#7015,,C00776120,KIGGANS FOR CONGRESS,,,,,,,H,VA,02,,,,,,,,
SB23,C00267849,SB23.281037,,,CCM,LALOTA FOR CONGRESS,,,,,,PO BOX 5744,,HAUPPAUGE,NY,11788,P2024,,2023-06-05,1500.00,,#6994,,C00806018,LALOTA FOR CONGRESS,,,,,,,H,NY,01,,,,,,,,
SB23,C00267849,SB23.281126,,,CCM,LALOTA FOR CONGRESS,,,,,,PO BOX 5744,,HAUPPAUGE,NY,11788,P2024,,2023-06-26,1000.00,,#7058,,C00806018,LALOTA FOR CONGRESS,,,,,,,H,NY,01,,,,,,,,
SB23,C00267849,SB23.280910,,,CCM,LANCE GOODEN FOR CONGRESS COMMITTEE,,,,,,PO BOX 2125,,TERRELL,TX,75160,P2024,,2023-03-23,1000.00,,#6902,,C00662601,LANCE GOODEN FOR CONGRESS COMMITTEE,,,,,,,H,TX,05,,,,,,,,
SB23,C00267849,SB23.280967,,,CCM,LANCE GOODEN FOR CONGRESS COMMITTEE,,,,,,PO BOX 2125,,TERRELL,TX,75160,P2024,,2023-04-27,1000.00,,#6945,,C00662601,LANCE GOODEN FOR CONGRESS COMMITTEE,,,,,,,H,TX,05,,,,,,,,
SB23,C00267849,SB23.281033,,,CCM,LANCE GOODEN FOR CONGRESS COMMITTEE,,,,,,PO BOX 2125,,TERRELL,TX,75160,P2024,,2023-06-05,1000.00,,#6992,,C00662601,LANCE GOODEN FOR CONGRESS COMMITTEE,,,,,,,H,TX,05,,,,,,,,
SB23,C00267849,SB23.280996,,,CCM,LISA MCCLAIN FOR CONGRESS,,,,,,PO BOX 327,,ROMEO,MI,48065,P2024,,2023-05-04,2000.00,,#6966,,C00726042,LISA MCCLAIN FOR CONGRESS,,,,,,,H,MI,10,,,,,,,,
SB23,C00267849,SB23.281025,,,CCM,LORI CHAVEZ-DEREMER FOR CONGRESS,,,,,,13203 SE 172ND AVE,STE 166 #399,HAPPY VALLEY,OR,97086,P2024,,2023-06-05,1500.00,,#6984,,C00784520,LORI CHAVEZ-DEREMER FOR CONGRESS,,,,,,,H,OR,05,,,,,,,,
SB23,C00267849,SB23.281080,,,CCM,LORI CHAVEZ-DEREMER FOR CONGRESS,,,,,,13203 SE 172ND AVE,STE 166 #399,HAPPY VALLEY,OR,97086,P2024,,2023-06-20,2000.00,,#7030,,C00784520,LORI CHAVEZ-DEREMER FOR CONGRESS,,,,,,,H,OR,05,,,,,,,,
SB23,C00267849,SB23.281041,,,CCM,MANN FOR CONGRESS,,,,,,PO BOX 1084,,SALINA,KS,67402,P2024,,2023-06-05,1000.00,,#6998,,C00460659,MANN FOR CONGRESS,,,,,,,H,KS,01,,,,,,,,
SB23,C00267849,SB23.281045,,,CCM,MARC FOR US INC.,,,,,,PO BOX 5158,,POUGHKEEPSIE,NY,12602,P2024,,2023-06-05,2500.00,,#7000,,C00789586,MARC FOR US INC.,,,,,,,H,NY,19,,,,,,,,
SB23,C00267849,SB23.281127,,,CCM,MARC FOR US INC.,,,,,,PO BOX 5158,,POUGHKEEPSIE,NY,12602,P2024,,2023-06-26,1000.00,,#7059,,C00789586,MARC FOR US INC.,,,,,,,H,NY,19,,,,,,,,
SB23,C00267849,SB23.280951,,,CCM,MARC VEASEY CONGRCAMPAIGN COMMT,,,,,,PO BOX 50084,,FORT WORTH,TX,76105,P2024,,2023-04-04,1000.00,,#6931,,C00506832,MARC VEASEY CONGRCAMPAIGN COMMT,,,,,,,H,TX,33,,,,,,,,
SB23,C00267849,SB23.281072,,,CCM,MARC VEASEY CONGRCAMPAIGN COMMT,,,,,,PO BOX 50084,,FORT WORTH,TX,76105,P2024,,2023-06-15,1000.00,,#7022,,C00506832,MARC VEASEY CONGRCAMPAIGN COMMT,,,,,,,H,TX,33,,,,,,,,
SB23,C00267849,SB23.280981,,,CCM,MARIO DIAZ-BALART/CONGRESS  *,,,,,,"95 Merrick Way, Suite 250",.,Coral Gables,FL,33134,P2024,,2023-05-04,5000.00,,#6955,,C00376087,MARIO DIAZ-BALART/CONGRESS  *,,,,,,,H,FL,25,,,,,,,,
SB23,C00267849,SB23.280943,,,CCM,MARK DESAULNIER FOR CONGRESS,,,,,,PO BOX 6066,,CONCORD,CA,94524,P2024,,2023-04-04,1000.00,,#6925,,C00460162,MARK DESAULNIER FOR CONGRESS,,,,,,,H,CA,11,,,,,,,,
SB23,C00267849,SB23.281116,,,CCM,MARK DESAULNIER FOR CONGRESS,,,,,,PO BOX 6066,,CONCORD,CA,94524,P2024,,2023-06-26,2500.00,,#7052,,C00460162,MARK DESAULNIER FOR CONGRESS,,,,,,,H,CA,11,,,,,,,,
SB23,C00267849,SB23.280999,,,CCM,MARY PELTOLA FOR ALASKA,,,,,,810 N STREET,SUITE 301,ANCHORAGE,AK,99501,P2024,,2023-05-04,1000.00,,#6967,,C00812388,MARY PELTOLA FOR ALASKA,,,,,,,H,AK,01,,,,,,,,
SB23,C00267849,SB23.281131,,,CCM,MARY PELTOLA FOR ALASKA,,,,,,810 N STREET,SUITE 301,ANCHORAGE,AK,99501,P2024,,2023-06-26,2000.00,,#7062,,C00812388,MARY PELTOLA FOR ALASKA,,,,,,,H,AK,01,,,,,,,,
SB23,C00267849,SB23.281042,,,CCM,MCCARTHY VICTORY FUND,,,,,,PO BOX 30844,,BETHESDA,MD,20824,P2024,,2023-06-05,2500.00,,#6999,,C00541011,MCCARTHY VICTORY FUND,,,,,,,H,CA,23,,,,,,,,
SB23,C00267849,SB23.280949,,,CCM,MENENDEZ FOR CONGRESS 6/04,,,,,,P.O. Box 848,,Union City,NJ,07087,P2024,,2023-04-04,1000.00,,#6929,,C00264564,MENENDEZ FOR CONGRESS 6/04,,,,,,,H,NJ,13,,,,,,,,
SB23,C00267849,SB23.280960,,,CCM,MICHAEL BURGESS FOR CONGRESS,,,,,,PO BOX 2334,,DENTON,TX,76202,P2024,,2023-04-27,2000.00,,#6938,,C00372532,MICHAEL BURGESS FOR CONGRESS,,,,,,,H,TX,26,,,,,,,,
SB23,C00267849,SB23.281053,,,CCM,MIKE BOST FOR CONGRESS COMMITTEE,,,,,,PO BOX 1212,,MURPHYSBORO,IL,62966,P2024,,2023-06-15,2000.00,,#7008,,C00546499,MIKE BOST FOR CONGRESS COMMITTEE,,,,,,,H,IL,12,,,,,,,,
SB23,C00267849,SB23.281027,,,CCM,MONICA FOR CONGRESS,,,,,,1317 W FRONTAGE RD,STE A,ALAMO,TX,78516,P2024,,2023-06-05,1000.00,,#6986,,C00765719,MONICA FOR CONGRESS,,,,,,,H,TX,15,,,,,,,,
SB23,C00267849,SB23.280890,,,CCM,MONTANANS FOR TESTER,,,,,,PO BOX 1135,,HELENA,MT,59624,G2024,,2023-03-09,2500.00,,#6888,,C00412304,MONTANANS FOR TESTER,,,,,,,S,MT,00,,,,,,,,
SB23,C00267849,SB23.281012,,,CCM,MONTANANS FOR TESTER,,,,,,PO BOX 1135,,HELENA,MT,59624,G2024,,2023-05-18,500.00,,#6977,,C00412304,MONTANANS FOR TESTER,,,,,,,S,MT,00,,,,,,,,
SB23,C00267849,SB23.281067,,,CCM,MORAN FOR CONGRESS,,,,,,PO Box 2518,,Alexandria,VA,22301,P2024,,2023-06-15,1000.00,,#7018,,C00241349,MORAN FOR CONGRESS,,,,,,,H,VA,08,,,,,,,,
SB23,C00267849,SB23.281008,,,CCM,MORAN VICTORY COMMITTEE,,,,,,PO BOX 541,,BELLEVILLE,KS,66935,P2024,,2023-05-18,1000.00,,#6974,,C00616268,MORAN VICTORY COMMITTEE,,,,,,,,,,,,,,,,,
SB23,C00267849,SB23.280917,,,CCM,NEW DEMOCRAT COALITION ACTION FUND,,,,,,233 PENNSYLVANIA AVE SE,2ND FLOOR,WASHINGTON,DC,20003,G2023,,2023-03-23,5000.00,,#6909,,C00409730,NEW DEMOCRAT COALITION ACTION FUND,,,,,,,,,,,,,,,,,
SB23,C00267849,SB23.281040,,,CCM,NICOLE FOR NEW YORK,,,,,,PO BOX 60487,,STATEN ISLAND,NY,10306,P2024,,2023-06-05,1000.00,,#6997,,C00694778,NICOLE FOR NEW YORK,,,,,,,H,NY,11,,,,,,,,
SB23,C00267849,SB23.281050,,,CCM,"NIKEMA FOR CONGRESS, INC",,,,,,PO BOX 311913,,ATLANTA,GA,31131,P2024,,2023-06-05,2500.00,,#7005,,C00752584,"NIKEMA FOR CONGRESS, INC",,,,,,,H,GA,05,,,,,,,,
SB23,C00267849,SB23.280885,,,CCM,NRCC,,,,,,320 FIRST STREET SE,.,WASHINGTON,DC,20003,G2023,,2023-02-21,105000.00,,#6883,,C00075820,NRCC,,,,,,,,,,,,,,,,,
SB23,C00267849,SB23.280886,,,CCM,NRSC,,,,,,425 2ND STREET NE,,WASHINGTON,DC,20002,G2023,,2023-02-21,105000.00,,#6884,,C00027466,NRSC,,,,,,,,,,,,,,,,,
SB23,C00267849,SB23.281099,,,CCM,PAT RYAN FOR CONGRESS,,,,,,PO BOX 2113,,KINGSTON,NY,12402,P2024,,2023-06-20,1000.00,,#7042,,C00815290,PAT RYAN FOR CONGRESS,,,,,,,H,NY,18,,,,,,,,
SB23,C00267849,SB23.281039,,,CCM,People for Ben,,,,,,PO Box 31129,,Sante Fe,NM,87594,P2024,,2023-06-05,1500.00,,#6996,,C00443689,People for Ben,,,,,,,,,,,,,,,,,
SB23,C00267849,SB23.281093,,,CCM,PEOPLE FOR DEREK KILMER,,,,,,PO BOX 1574,,GIG HARBOR,WA,98335,P2024,,2023-06-20,1500.00,,#7040,,C00514893,PEOPLE FOR DEREK KILMER,,,,,,,H,WA,06,,,,,,,,
SB23,C00267849,SB23.281128,,,CCM,PEOPLE FOR PATTY MURRAY,,,,,,PO BOX 3662,,SEATTLE,WA,98199,P2024,,2023-06-26,1000.00,,#7060,,C00257642,PEOPLE FOR PATTY MURRAY,,,,,,,S,WA,00,,,,,,,,
SB23,C00267849,SB23.280892,,,CCM,PETE AGUILAR FOR CONGRESS,,,,,,PO BOX 10954,,SAN BERNARDINO,CA,92423,P2024,,2023-03-23,1000.00,,#6890,,C00510461,PETE AGUILAR FOR CONGRESS,,,,,,,H,CA,31,,,,,,,,
SB23,C00267849,SB23.281135,,,CCM,PETE RICKETTS FOR SENATE,,,,,,1327 H STREET,STE 101,LINCOLN,NE,68508,P2024,,2023-06-26,1000.00,,#7063,,C00832436,PETE RICKETTS FOR SENATE,,,,,,,S,NE,00,,,,,,,,
SB23,C00267849,SB23.280919,,,CCM,PETERS FOR MICHIGAN,,,,,,PO BOX 32072,,DETROIT,MI,48244,P2026,,2023-03-23,1000.00,,#6911,,C00437889,PETERS FOR MICHIGAN,,,,,,,S,MI,00,,,,,,,,
SB23,C00267849,SB23.280969,,,CCM,PETERS FOR MICHIGAN,,,,,,PO BOX 32072,,DETROIT,MI,48244,P2024,,2023-04-27,1500.00,,#6947,,C00437889,PETERS FOR MICHIGAN,,,,,,,S,MI,00,,,,,,,,
SB23,C00267849,SB23.280958,,,CCM,PETE SESSIONS FOR CONGRESS,,,,,,PO BOX 823047,,DALLAS,TX,75382,P2024,,2023-04-21,1000.00,,#6936,,C00303305,PETE SESSIONS FOR CONGRESS,,,,,,,H,TX,32,,,,,,,,
SB23,C00267849,SB23.280970,,,CCM,PETE SESSIONS FOR CONGRESS,,,,,,PO BOX 823047,,DALLAS,TX,75382,P2024,,2023-04-27,1500.00,,#6948,,C00303305,PETE SESSIONS FOR CONGRESS,,,,,,,H,TX,32,,,,,,,,
SB23,C00267849,SB23.281047,,,CCM,PETE SESSIONS FOR CONGRESS,,,,,,PO BOX 823047,,DALLAS,TX,75382,P2024,,2023-06-05,1000.00,,#7002,,C00303305,PETE SESSIONS FOR CONGRESS,,,,,,,H,TX,32,,,,,,,,
SB23,C00267849,SB23.280921,,,CCM,PETE STAUBER FOR CONGRESS,,,,,,23 CENTRAL ENTRANCE,BOX 333,DULUTH,MN,55811,P2024,,2023-03-23,1000.00,,#6913,,C00650697,PETE STAUBER FOR CONGRESS,,,,,,,H,MN,08,,,,,,,,
SB23,C00267849,SB23.281009,,,CCM,REPUBLICAN MAINSTREET PARTNERSHIP PAC,,,,,,"C/O G&W 2201 WISCONSIN AVE., NW",SUITE 320,WASHINGTON,DC,20007,G2023,,2023-05-18,5000.00,,#6975,,C00165159,REPUBLICAN MAINSTREET PARTNERSHIP PAC,,,,,,,,,,,,,,,,,
SB23,C00267849,SB23.281015,,,CCM,ROSEN FOR NEVADA,,,,,,PO BOX 46110,,LAS VEGAS,NV,89114,P2024,,2023-05-18,1000.00,,#6976,,C00606939,ROSEN FOR NEVADA,,,,,,,S,NV,00,,,,,,,,
SB23,C00267849,SB23.280957,,,CCM,SCHOLTEN FOR CONGRESS,,,,,,P.O. BOX 6233,,GRAND RAPIDS,MI,49510,P2024,,2023-04-21,1000.00,,#6935,,C00711317,SCHOLTEN FOR CONGRESS,,,,,,,H,MI,03,,,,,,,,
SB23,C00267849,SB23.281100,,,CCM,SCHOLTEN FOR CONGRESS,,,,,,P.O. BOX 6233,,GRAND RAPIDS,MI,49510,P2024,,2023-06-20,1000.00,,#7043,,C00711317,SCHOLTEN FOR CONGRESS,,,,,,,H,MI,03,,,,,,,,
SB23,C00267849,SB23.280909,,,CCM,SCOTT FRANKLIN FOR CONGRESS,,,,,,P.O. BOX 2811,,LAKELAND,FL,33806,P2024,,2023-03-23,1000.00,,#6901,,C00742247,SCOTT FRANKLIN FOR CONGRESS,,,,,,,H,FL,18,,,,,,,,
SB23,C00267849,SB23.280986,,,CCM,SCOTT FRANKLIN FOR CONGRESS,,,,,,P.O. BOX 2811,,LAKELAND,FL,33806,P2024,,2023-05-04,1000.00,,#6958,,C00742247,SCOTT FRANKLIN FOR CONGRESS,,,,,,,H,FL,18,,,,,,,,
SB23,C00267849,SB23.281000,,,CCM,SELF FOR CONGRESS,,,,,,550 NORTH CENTRAL EXPRESSWAY,#1920,MCKINNEY,TX,75070,P2024,,2023-05-04,1000.00,,#6969,,C00791293,SELF FOR CONGRESS,,,,,,,H,TX,03,,,,,,,,
SB23,C00267849,SB23.280938,,,CCM,SHARICE FOR CONGRESS,,,,,,13851 W. 63RD ST.,NUM 303,SHAWNEE,KS,66216,P2024,,2023-04-04,1000.00,,#6923,,C00670034,SHARICE FOR CONGRESS,,,,,,,H,KS,03,,,,,,,,
SB23,C00267849,SB23.280947,,,CCM,SHEILA JACKSON LEE FOR CONGRESS,,,,,,4412 ALMEDA ROAD,,HOUSTON,TX,77004,P2024,,2023-04-04,1000.00,,#6927,,C00287904,SHEILA JACKSON LEE FOR CONGRESS,,,,,,,H,TX,18,,,,,,,,
SB23,C00267849,SB23.281048,,,CCM,SINEMA FOR ARIZONA,,,,,,PO BOX 7586,,PHOENIX,AZ,85011,G2024,,2023-06-05,2000.00,,#7003,,C00508804,SINEMA FOR ARIZONA,,,,,,,S,AZ,00,,,,,,,,
SB23,C00267849,SB23.280920,,,CCM,SPANBERGER FOR CONGRESS,,,,,,PO BOX 3121,,GLEN ALLEN,VA,23058,P2024,,2023-03-23,1000.00,,#6912,,C00649913,SPANBERGER FOR CONGRESS,,,,,,,H,VA,07,,,,,,,,
SB23,C00267849,SB23.281071,,,CCM,STAND WITH SANCHEZ,,,,,,PO BOX 83142,,GAITHERSBURG,MD,20883,P2024,,2023-06-15,1000.00,,#7021,,C00384057,STAND WITH SANCHEZ,,,,,,,H,CA,38,,,,,,,,
SB23,C00267849,SB23.281104,,,CCM,STANTON FOR CONGRESS,,,,,,4340 E INDIAN SCHOOL ROAD,SUITE 21-518,PHOENIX,AZ,85018,P2024,,2023-06-20,1000.00,,#7044,,C00657304,STANTON FOR CONGRESS,,,,,,,H,AZ,09,,,,,,,,
SB23,C00267849,SB23.281132,,,CCM,STANTON FOR CONGRESS,,,,,,4340 E INDIAN SCHOOL ROAD,SUITE 21-518,PHOENIX,AZ,85018,P2024,,2023-06-26,2000.00,,#7064,,C00657304,STANTON FOR CONGRESS,,,,,,,H,AZ,09,,,,,,,,
SB23,C00267849,SB23.280995,,,CCM,STEPHEN LYNCH FOR CONGRESS,,,,,,105 FARRAGUT RD,,SOUTH BOSTON,MA,02127,P2024,,2023-05-04,1000.00,,#6965,,C00366948,STEPHEN LYNCH FOR CONGRESS,,,,,,,H,MA,08,,,,,,,,
SB23,C00267849,SB23.280992,,,CCM,SUSIE LEE FOR CONGRESS,,,,,,5130 S FORT APACHE RD,STE 215-382,LAS VEGAS,NV,89148,P2024,,2023-05-04,1000.00,,#6964,,C00655613,SUSIE LEE FOR CONGRESS,,,,,,,H,NV,03,,,,,,,,
SB23,C00267849,SB23.280893,,,CCM,TAMMY BALDWIN FOR SENATE,,,,,,P.O. BOX 696,,MADISON,WI,53701,P2024,,2023-03-23,500.00,,#6891,,C00326801,TAMMY BALDWIN FOR SENATE,,,,,,,S,WI,00,,,,,,,,
SB23,C00267849,SB23.280927,,,CCM,TAMMY BALDWIN FOR SENATE,,,,,,P.O. BOX 696,,MADISON,WI,53701,P2024,,2023-03-24,500.00,,#6917,,C00326801,TAMMY BALDWIN FOR SENATE,,,,,,,S,WI,00,,,,,,,,
SB23,C00267849,SB23.280936,,,CCM,TAMMY BALDWIN FOR SENATE,,,,,,P.O. BOX 696,,MADISON,WI,53701,P2024,,2023-04-04,1000.00,,#6921,,C00326801,TAMMY BALDWIN FOR SENATE,,,,,,,S,WI,00,,,,,,,,
SB23,C00267849,SB23.280968,,,CCM,TED LIEU FOR CONGRESS,,,,,,16633 VENTURA BLVD # 1008,,ENCINO,CA,91436,P2024,,2023-04-27,1500.00,,#6946,,C00556506,TED LIEU FOR CONGRESS,,,,,,,H,CA,33,,,,,,,,
SB23,C00267849,SB23.281038,,,CCM,TED LIEU FOR CONGRESS,,,,,,16633 VENTURA BLVD # 1008,,ENCINO,CA,91436,P2024,,2023-06-05,1500.00,,#6995,,C00556506,TED LIEU FOR CONGRESS,,,,,,,H,CA,33,,,,,,,,
SB23,C00267849,SB23.280962,,,CCM,TEXANS FOR HENRY CUELLAR CONGRESSIONAL CAMPAIGN,,,,,,1519 WASHINGTON STREET,SUITE 200,LAREDO,TX,78040,P2024,,2023-04-27,1500.00,,#6940,,C00371302,TEXANS FOR HENRY CUELLAR CONGRESSIONAL CAMPAIGN,,,,,,,H,TX,28,,,,,,,,
SB23,C00267849,SB23.280954,,,CCM,THE REED COMMITTEE,,,,,,PO BOX 8628,,CRANSTON,RI,02920,P2024,,2023-04-21,1000.00,,#6934,,C00238907,THE REED COMMITTEE,,,,,,,S,RI,00,,,,,,,,
SB23,C00267849,SB23.281107,,,CCM,TITUS FOR CONGRESS,,,,,,PO BOX 72454,,LAS VEGAS,NV,89170,P2024,,2023-06-20,1000.00,,#7045,,C00499467,TITUS FOR CONGRESS,,,,,,,H,NV,01,,,,,,,,
SB23,C00267849,SB23.280898,,,CCM,TONY CARDENAS FOR CONGRESS,,,,,,PO BOX 15320,,WASHINGTON,DC,20003,P2024,,2023-03-23,1000.00,,#6894,,C00498873,TONY CARDENAS FOR CONGRESS,,,,,,,H,CA,29,,,,,,,,
SB23,C00267849,SB23.281020,,,CCM,TONY CARDENAS FOR CONGRESS,,,,,,PO BOX 15320,,WASHINGTON,DC,20003,P2024,,2023-06-05,1000.00,,#6982,,C00498873,TONY CARDENAS FOR CONGRESS,,,,,,,H,CA,29,,,,,,,,
SB23,C00267849,SB23.280882,,,CCM,TONY GONZALES FOR CONGRESS,,,,,,14439 NW MILITARY HWY,STE 108-488,SAN ANTONIO,TX,78231,P2024,,2023-02-21,1000.00,,#6880,,C00706614,TONY GONZALES FOR CONGRESS,,,,,,,H,TX,23,,,,,,,,
SB23,C00267849,SB23.281117,,,CCM,TONY GONZALES FOR CONGRESS,,,,,,14439 NW MILITARY HWY,STE 108-488,SAN ANTONIO,TX,78231,P2024,,2023-06-26,1000.00,,#7053,,C00706614,TONY GONZALES FOR CONGRESS,,,,,,,H,TX,23,,,,,,,,
SB23,C00267849,SB23.280971,,,PAC,TUESDAY GROUP PAC,,,,,,P. O. Box 11586,,Washington,DC,20008,G2023,,2023-04-27,5000.00,,#6949,,C00433060,TUESDAY GROUP PAC,,,,,,,,,,,,,,,,,
SB23,C00267849,SB23.280973,,,CCM,VALADAO FOR CONGRESS,,,,,,5132 NORTH PALM AVENUE,#227,FRESNO,CA,93704,P2024,,2023-04-27,2000.00,,#6950,,C00499392,VALADAO FOR CONGRESS,,,,,,,H,CA,21,,,,,,,,
SB23,C00267849,SB23.281002,,,CCM,VALADAO FOR CONGRESS,,,,,,5132 NORTH PALM AVENUE,#227,FRESNO,CA,93704,P2024,,2023-05-04,1000.00,,#6971,,C00499392,VALADAO FOR CONGRESS,,,,,,,H,CA,21,,,,,,,,
SB23,C00267849,SB23.280974,,,CCM,VAN DREW FOR CONGRESS,,,,,,PO BOX 671,,CAPE MAY COURT HOU,NJ,08210,P2024,,2023-04-27,2500.00,,#6951,,C00661868,VAN DREW FOR CONGRESS,,,,,,,H,NJ,02,,,,,,,,
SB23,C00267849,SB23.280922,,,CCM,WESTERMAN FOR CONGRESS,,,,,,PO BOX 21097,,HOT SPRINGS,AR,71903,P2024,,2023-03-23,1000.00,,#6914,,C00548180,WESTERMAN FOR CONGRESS,,,,,,,H,AR,04,,,,,,,,
SB23,C00267849,SB23.280923,,,CCM,WEXTON FOR CONGRESS,,,,,,PO BOX 650550,,STERLING,VA,20165,P2024,,2023-03-23,1000.00,,#6915,,C00638023,WEXTON FOR CONGRESS,,,,,,,H,VA,10,,,,,,,,
SB23,C00267849,SB23.281049,,,CCM,WEXTON FOR CONGRESS,,,,,,PO BOX 650550,,STERLING,VA,20165,P2024,,2023-06-05,1000.00,,#7004,,C00638023,WEXTON FOR CONGRESS,,,,,,,H,VA,10,,,,,,,,
SB23,C00267849,SB23.280891,,,CCM,WYDEN FOR SENATE,,,,,,232 NE 9TH AVENUE,,PORTLAND,OR,97232,P2028,,2023-03-09,2000.00,,#6889,,C00308676,WYDEN FOR SENATE,,,,,,,S,OR,00,,,,,,,,
SB23,C00267849,SB23.281125,,,CCM,YOUNG KIM FOR CONGRESS,,,,,,PO BOX 2186,,FULLERTON,CA,92837,P2024,,2023-06-26,1000.00,,#7057,,C00665638,YOUNG KIM FOR CONGRESS,,,,,,,H,CA,40,,,,,,,,
