form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00051979,11512717,,,COM,Friends of Nick Pisciottano,,,,,,PO Box 338,,West Mifflin,PA,151220338,,,2023-03-23,500.00,0.00,"Nikolas Pisciottano, STATE HOUSE 38th PA",011,,,,Pisciottano,Nikolas,,PA Rep.,Jr.,,,,,,,,,,,"Nikolas Pisciottano, STATE HOUSE 38th PA"
SB29,C00051979,11512730,,,COM,Friends of Dan Miller,,,,,,PO Box 13421,,Pittsburgh,PA,152430421,,,2023-03-23,500.00,0.00,"Daniel Miller, STATE HOUSE 42nd PA",011,,,,Miller,Daniel,L.,PA Rep.,,,,,,,,,,,,"Daniel Miller, STATE HOUSE 42nd PA"
SB29,C00051979,11512731,,,COM,People for Emily Kinkead,,,,,,1424 Beckham Street,,Pittsburgh,PA,152122317,,,2023-03-23,300.00,0.00,"Emily Kinkead, STATE HOUSE 20th PA",011,,,,Kinkead,Emily,,PA Rep.,,,,,,,,,,,,"Emily Kinkead, STATE HOUSE 20th PA"
SB29,C00051979,11512732,,,COM,Friends of Sheryl Delozier,,,,,,PO Box 66,,New Cumberland,PA,17070,,,2023-03-23,500.00,0.00,"Sheryl Delozier, STATE HOUSE 88th PA",011,,,,Delozier,Sheryl,M.,PA Rep.,,,,,,,,,,,,"Sheryl Delozier, STATE HOUSE 88th PA"
SB29,C00051979,11514055,,,COM,Friends of Nick Sherman,,,,,,2073 Majestic Dr,,Canonsburg,PA,15317,,,2023-03-24,300.00,0.00,"Nicholas Sherman, County Commissioner  PA",011,,,,Sherman,Nicholas,,Mr.,,,,,,,,,,,,"Nicholas Sherman, County Commissioner  PA"
SB29,C00051979,11514098,,,COM,Friends of Daniel C. Camp III,,,,,,165 Baker Rd,,Monaca,PA,15061,,,2023-03-24,100.00,0.00,"Daniel Camp, County Commissioner  PA",011,,,,Camp,Daniel,C.,Mr.,III,,,,,,,,,,,"Daniel Camp, County Commissioner  PA"
SB29,C00051979,11515102,,,COM,LaRe for Ohio,,,,,,4679 Winterset Drive,,Columbus,OH,43220,,,2023-03-27,1000.00,0.00,"Jeff LaRe, STATE HOUSE 73rd OH",011,,,,LaRe,Jeff,,OH Rep.,,,,,,,,,,,,"Jeff LaRe, STATE HOUSE 73rd OH"
SB29,C00051979,11515372,,,COM,Stephens for Ohio,,,,,,4679 Winterset Drive,,Columbus,OH,43220,,,2023-03-27,2500.00,0.00,"Jason Stephens, STATE HOUSE 93rd OH",011,,,,Stephens,Jason,C.,OH Rep.,,,,,,,,,,,,"Jason Stephens, STATE HOUSE 93rd OH"
SB29,C00051979,11515382,,,COM,Matt Huffman for Ohio,,,,,,4679 Winterset Drive,,Columbus,OH,43220,,,2023-03-27,1795.00,0.00,"Matthew Huffman, STATE SENATE 12th OH",011,,,,Huffman,Matthew,,OH Sen.,,,,,,,,,,,,"Matthew Huffman, STATE SENATE 12th OH"
SB29,C00051979,11515410,,,COM,Friends of Marilyn John,,,,,,4679 Winterset Drive,,Columbus,OH,43220,,,2023-03-27,500.00,0.00,"Marilyn John, STATE HOUSE 76th OH",011,,,,John,Marilyn,,OH Rep.,,,,,,,,,,,,"Marilyn John, STATE HOUSE 76th OH"
SB29,C00051979,11515412,,,COM,Friends of Susan Manchester,,,,,,2168 Sutter Parkway,,Dublin,OH,43016,,,2023-03-27,1000.00,0.00,"Susan Manchester, STATE HOUSE 78th OH",011,,,,Manchester,Susan,Annette,OH Rep.,,,,,,,,,,,,"Susan Manchester, STATE HOUSE 78th OH"
SB29,C00051979,11515413,,,COM,Committee to Elect Gayle Manning,,,,,,7064 Avon Belden Rd,,North Ridgeville,OH,44039,,,2023-03-27,500.00,0.00,"Gayle Manning, STATE HOUSE 52nd OH",011,,,,Manning,Gayle,Lynn,OH Rep.,,,,,,,,,,,,"Gayle Manning, STATE HOUSE 52nd OH"
SB29,C00051979,11515439,,,COM,Sharon Ray for Representative,,,,,,283 Stratford Avenue,,Wadsworth,OH,44281,,,2023-03-27,1000.00,0.00,"Sharon Ray, STATE HOUSE 66th OH",011,,,,Ray,Sharon,A.,OH Rep.,,,,,,,,,,,,"Sharon Ray, STATE HOUSE 66th OH"
SB29,C00051979,11515440,,,COM,Friends of Andrea White,,,,,,4679 Winterset Drive,,Columbus,OH,43220,,,2023-03-27,500.00,0.00,"Andrea White, STATE HOUSE 36th OH",011,,,,White,Andrea,,OH Rep.,,,,,,,,,,,,"Andrea White, STATE HOUSE 36th OH"
SB29,C00051979,11518188,,,COM,Friends of Jon Cross,,,,,,8 N Main Street,,Kenton,OH,43326,,,2023-03-31,1000.00,0.00,"Jon Cross, STATE HOUSE 83rd OH",011,,,,Cross,Jon,C.,OH Rep.,,,,,,,,,,,,"Jon Cross, STATE HOUSE 83rd OH"
SB29,C00051979,11518194,,,COM,Friends of George Lang,,,,,,7727 Foxboro Drive,,West Chester,OH,45069,,,2023-03-31,1000.00,0.00,"George Lang, STATE SENATE 4th OH",011,,,,Lang,George,F.,OH Sen.,,,,,,,,,,,,"George Lang, STATE SENATE 4th OH"
SB29,C00051979,11518195,,,COM,Miller for Ohio,,,,,,6170 Pleasant Chapel Rd,,Newark,OH,43056,,,2023-03-31,500.00,0.00,"Kevin Miller, STATE HOUSE 69th OH",011,,,,Miller,Kevin,,OH Rep.,,,,,,,,,,,,"Kevin Miller, STATE HOUSE 69th OH"
