form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00711929,SB21B.965487,,,ORG,AMERICAN EXPRESS,,,,,,200 VESEY STREET,,NEW YORK CITY,NY,10285,,,2023-09-29,15463.09,,AMEX PAYMENT: SEE ITEMIZATION(S) IF REQUIRED
SB21B,C00711929,SB21B.965487.061,SB21B.965487,SB21B,ORG,"SEARCHBUG, INC.",,,,,,2101 LAS PALMAS DR,STE E,CARLSBAD,CA,92011,,,2023-08-03,100.00,,SUBSCRIPTION,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.062,SB21B.965487,SB21B,ORG,"SEARCHBUG, INC.",,,,,,2101 LAS PALMAS DR,STE E,CARLSBAD,CA,92011,,,2023-08-03,100.00,,SUBSCRIPTION,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.063,SB21B.965487,SB21B,ORG,"SEARCHBUG, INC.",,,,,,2101 LAS PALMAS DR,STE E,CARLSBAD,CA,92011,,,2023-08-03,100.00,,SUBSCRIPTION,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.064,SB21B.965487,SB21B,ORG,"SEARCHBUG, INC.",,,,,,2101 LAS PALMAS DR,STE E,CARLSBAD,CA,92011,,,2023-08-03,100.00,,SUBSCRIPTION,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.065,SB21B.965487,SB21B,ORG,SHERATON HOTELS,,,,,,ONE STAR POINT,,STAMFORD,CT,06902,,,2023-08-30,267.08,,TRAVEL: LODGING,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.066,SB21B.965487,SB21B,ORG,SQUARESPACE,,,,,,225 VARICK ST,#12TH,NEW YORK,NY,10014,,,2023-08-30,30.81,,WEB HOSTING,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.067,SB21B.965487,SB21B,ORG,SQUARESPACE,,,,,,225 VARICK ST,#12TH,NEW YORK,NY,10014,,,2023-08-31,30.81,,WEB HOSTING,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.068,SB21B.965487,SB21B,ORG,SQUARESPACE,,,,,,225 VARICK ST,#12TH,NEW YORK,NY,10014,,,2023-08-31,30.81,,WEB HOSTING,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.069,SB21B.965487,SB21B,ORG,TELNYX LLC,,,,,,515 N STATE ST,,CHICAGO,IL,60654,,,2023-09-04,278.96,,SOFTWARE SUBSCRIPTION,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.070,SB21B.965487,SB21B,ORG,TELNYX LLC,,,,,,515 N STATE ST,,CHICAGO,IL,60654,,,2023-09-04,252.74,,SOFTWARE SUBSCRIPTION,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.071,SB21B.965487,SB21B,ORG,TELNYX LLC,,,,,,515 N STATE ST,,CHICAGO,IL,60654,,,2023-09-04,250.70,,SOFTWARE SUBSCRIPTION,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.072,SB21B.965487,SB21B,ORG,TELNYX LLC,,,,,,515 N STATE ST,,CHICAGO,IL,60654,,,2023-09-04,251.93,,SOFTWARE SUBSCRIPTION,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.073,SB21B.965487,SB21B,ORG,TELNYX LLC,,,,,,515 N STATE ST,,CHICAGO,IL,60654,,,2023-09-05,252.46,,SOFTWARE SUBSCRIPTION,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.074,SB21B.965487,SB21B,ORG,TELNYX LLC,,,,,,515 N STATE ST,,CHICAGO,IL,60654,,,2023-09-05,251.99,,SOFTWARE SUBSCRIPTION,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.075,SB21B.965487,SB21B,ORG,TELNYX LLC,,,,,,515 N STATE ST,,CHICAGO,IL,60654,,,2023-09-06,251.99,,SOFTWARE SUBSCRIPTION,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.076,SB21B.965487,SB21B,ORG,TELNYX LLC,,,,,,515 N STATE ST,,CHICAGO,IL,60654,,,2023-09-06,250.47,,SOFTWARE SUBSCRIPTION,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.077,SB21B.965487,SB21B,ORG,TELNYX LLC,,,,,,515 N STATE ST,,CHICAGO,IL,60654,,,2023-09-07,306.14,,SOFTWARE SUBSCRIPTION,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.078,SB21B.965487,SB21B,ORG,TELNYX LLC,,,,,,515 N STATE ST,,CHICAGO,IL,60654,,,2023-09-07,250.72,,SOFTWARE SUBSCRIPTION,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.079,SB21B.965487,SB21B,ORG,TELNYX LLC,,,,,,515 N STATE ST,,CHICAGO,IL,60654,,,2023-09-07,252.05,,SOFTWARE SUBSCRIPTION,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.080,SB21B.965487,SB21B,ORG,TELNYX LLC,,,,,,515 N STATE ST,,CHICAGO,IL,60654,,,2023-09-07,250.00,,SOFTWARE SUBSCRIPTION,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.081,SB21B.965487,SB21B,ORG,TELNYX LLC,,,,,,515 N STATE ST,,CHICAGO,IL,60654,,,2023-09-07,258.93,,SOFTWARE SUBSCRIPTION,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.082,SB21B.965487,SB21B,ORG,TELNYX LLC,,,,,,515 N STATE ST,,CHICAGO,IL,60654,,,2023-09-07,250.58,,SOFTWARE SUBSCRIPTION,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.083,SB21B.965487,SB21B,ORG,TELNYX LLC,,,,,,515 N STATE ST,,CHICAGO,IL,60654,,,2023-09-07,251.00,,SOFTWARE SUBSCRIPTION,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.084,SB21B.965487,SB21B,ORG,TELNYX LLC,,,,,,515 N STATE ST,,CHICAGO,IL,60654,,,2023-09-07,250.16,,SOFTWARE SUBSCRIPTION,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.085,SB21B.965487,SB21B,ORG,TELNYX LLC,,,,,,515 N STATE ST,,CHICAGO,IL,60654,,,2023-09-07,253.85,,SOFTWARE SUBSCRIPTION,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.086,SB21B.965487,SB21B,ORG,TELO,,,,,,3355 LENOX RD,,ATLANTA,GA,30326,,,2023-09-07,200.00,,SOFTWARE SUBSCRIPTION,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.087,SB21B.965487,SB21B,ORG,TWILIO,,,,,,101 SPEAR ST,FIFTH FL,SAN FRANCISCO,CA,94105,,,2023-09-08,50.00,,EMAIL SOFTWARE,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.088,SB21B.965487,SB21B,ORG,UBER,,,,,,1455 MARKET STREET,#400,SAN FRANCISCO,CA,94103,,,2023-09-09,27.32,,TRAVEL: GROUND TRANSPORTATION,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.089,SB21B.965487,SB21B,ORG,UBER,,,,,,1455 MARKET STREET,#400,SAN FRANCISCO,CA,94103,,,2023-09-12,27.30,,TRAVEL: GROUND TRANSPORTATION,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.090,SB21B.965487,SB21B,ORG,UBER,,,,,,1455 MARKET STREET,#400,SAN FRANCISCO,CA,94103,,,2023-09-12,24.79,,TRAVEL: GROUND TRANSPORTATION,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.091,SB21B.965487,SB21B,ORG,UBER,,,,,,1455 MARKET STREET,#400,SAN FRANCISCO,CA,94103,,,2023-09-13,36.48,,TRAVEL: GROUND TRANSPORTATION,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.092,SB21B.965487,SB21B,ORG,UBER,,,,,,1455 MARKET STREET,#400,SAN FRANCISCO,CA,94103,,,2023-09-14,5.00,,TRAVEL: GROUND TRANSPORTATION,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.093,SB21B.965487,SB21B,ORG,UBER,,,,,,1455 MARKET STREET,#400,SAN FRANCISCO,CA,94103,,,2023-09-14,24.79,,TRAVEL: GROUND TRANSPORTATION,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.094,SB21B.965487,SB21B,ORG,UBER,,,,,,1455 MARKET STREET,#400,SAN FRANCISCO,CA,94103,,,2023-09-15,33.28,,TRAVEL: GROUND TRANSPORTATION,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.095,SB21B.965487,SB21B,ORG,UBER,,,,,,1455 MARKET STREET,#400,SAN FRANCISCO,CA,94103,,,2023-09-15,24.79,,TRAVEL: GROUND TRANSPORTATION,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.096,SB21B.965487,SB21B,ORG,UBER,,,,,,1455 MARKET STREET,#400,SAN FRANCISCO,CA,94103,,,2023-09-15,18.73,,TRAVEL: GROUND TRANSPORTATION,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.097,SB21B.965487,SB21B,ORG,UBER,,,,,,1455 MARKET STREET,#400,SAN FRANCISCO,CA,94103,,,2023-09-15,73.20,,TRAVEL: GROUND TRANSPORTATION,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.098,SB21B.965487,SB21B,ORG,UNITED AIRLINES,,,,,,233 S WACKER DRIVE,,CHICAGO,IL,60606,,,2023-09-16,158.90,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.099,SB21B.965487,SB21B,ORG,UNITED AIRLINES,,,,,,233 S WACKER DRIVE,,CHICAGO,IL,60606,,,2023-09-18,16.00,,TRAVEL: TRANSACTION FEE,,,,,,,,,,,,,,,,,,,X
SB21B,C00711929,SB21B.965487.100,SB21B.965487,SB21B,ORG,UNITED AIRLINES,,,,,,233 S WACKER DRIVE,,CHICAGO,IL,60606,,,2023-09-18,198.25,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
