form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00147066,87913785,,,PAC,Congressional Black Caucus PAC,,,,,,"413 New Jersey Ave, SE",,Washington,DC,20003,,,2023-10-23,2500.00,0.00,Political Contribution,011,C00147512,,,,,,,,,,,,,,,,,,Political Contribution
SB23,C00147066,87913875,,,CCM,Larson for Congress,,,,,,PO Box 261172,,Hartford,CT,06126,G2024,,2023-10-24,1000.00,0.00,Political Contribution,011,C00330142,Larson for Congress,H8CT01046,Larson,John,,Rep.,,H,CT,01,,,,,,,,Political Contribution
SB23,C00147066,87913876,,,CCM,Haley Stevens For Congress,,,,,,33717 Woodward Ave,#539,Birmingham,MI,48009,P2024,,2023-10-24,1000.00,0.00,Political Contribution,011,C00638650,Haley Stevens For Congress,H8MI11254,Stevens,Haley,,Rep.,,H,MI,11,,,,,,,,Political Contribution
SB23,C00147066,87913881,,,CCM,Feenstra For Congress,,,,,,641 2nd St,,Hull,IA,51239,P2024,,2023-10-24,1500.00,0.00,Political Contribution,011,C00693663,Feenstra For Congress,H0IA04145,Feenstra,Randall,,Rep.,,H,IA,04,,,,,,,,Political Contribution
SB23,C00147066,87913887,,,CCM,Feenstra For Congress,,,,,,641 2nd St,,Hull,IA,51239,G2024,,2023-10-24,1000.00,0.00,Political Contribution,011,C00693663,Feenstra For Congress,H0IA04145,Feenstra,Randall,,Rep.,,H,IA,04,,,,,,,,Political Contribution
SB23,C00147066,87913889,,,CCM,Friends for Gregory Meeks,,,,,,153-01 Jamaica Ave,Suite 205,Jamaica,NY,11432,P2024,,2023-10-24,1000.00,0.00,Political Contribution,011,C00430991,Friends for Gregory Meeks,H8NY06048,Meeks,Gregory,,Rep.,,H,NY,05,,,,,,,,Political Contribution
SB23,C00147066,87913890,,,CCM,John Duarte For Congress,,,,,,9460 Tegner Road,,Hilmar,CA,95324,P2024,,2023-10-24,1000.00,0.00,Political Contribution,011,C00808279,John Duarte For Congress,H2CA13131,Duarte,John,,Rep.,,H,CA,13,,,,,,,,Political Contribution
SB23,C00147066,87913892,,,CCM,Terri Sewell For Congress,,,,,,P.O. Box 1964,,Birmingham,AL,35201,G2024,,2023-10-24,1500.00,0.00,Political Contribution,011,C00458976,Terri Sewell For Congress,H0AL07086,Sewell,Terri,,Rep.,,H,AL,07,,,,,,,,Political Contribution
SB23,C00147066,87913893,,,CCM,Friends Of Dave Joyce,,,,,,9856 Archer Ln,,Dublin,OH,43017,P2024,,2023-10-24,1000.00,0.00,Political Contribution,011,C00527457,Friends Of Dave Joyce,H2OH14064,Joyce,Dave,,Rep.,,H,OH,14,,,,,,,,Political Contribution
SB23,C00147066,87913894,,,CCM,Emilia Sykes For Congress,,,,,,P.O. Box 1347,,Akron,OH,44309,P2024,,2023-10-24,500.00,0.00,Political Contribution,011,C00801274,Emilia Sykes For Congress,H2OH13264,Sykes,Emilia,,Rep.,,H,OH,13,,,,,,,,Political Contribution
SB23,C00147066,87913896,,,CCM,Dwight Evans For Congress,,,,,,PO Box 6578,,Philadelphia,PA,19138,P2024,,2023-10-24,2500.00,0.00,Political Contribution,011,C00591065,Dwight Evans For Congress,H6PA02171,Evans,Dwight,,Rep.,,H,PA,03,,,,,,,,Political Contribution
