form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00554444,B852405,,,CCM,Kansans for Tyson,,,,,,P.O. Box 191,,Parker,KS,66072,P2024,,2023-08-09,500.00,,P-2024 State Senate 12 KS,011,,,,Tyson,Caryn,,,,S,KS,12,,,,,,,,
SB29,C00554444,B852406,,,CCM,Mary Ware for Kansas Senate,,,,,,1444 N. Perry,,Wichita,KS,67203,P2024,,2023-08-09,500.00,,P-2024 State Senate 25 KS,011,,,,Ware,Mary,,,,S,KS,25,,,,,,,,
SB29,C00554444,B852397,,,CCM,Kellie Warren for State Senate,,,,,,14505 Falmouth Street,,Leawood,KS,66224,P2024,,2023-08-09,1000.00,,P-2024 State Senate 11 KS,011,,,,Warren,Kellie,,,,S,KS,11,,,,,,,,
SB29,C00554444,B852375,,,CCM,Committee to Elect Troy Waymaster,,,,,,112 N. Fairview Ave.,,Luray,KS,67649,P2024,,2023-08-09,500.00,,P-2024 State House 109 KS,011,,,,Waymaster,Troy,,,,H,KS,10,,,,,,,,
SB29,C00554444,B852364,,,CCM,Laura Williams for State Representative,,,,,,14525 West 93rd Street,,Lenexa,KS,66215,P2024,,2023-08-09,500.00,,P-2024 State House 30 KS,011,,,,Williams,Laura,,,,H,KS,30,,,,,,,,
SB29,C00554444,B852353,,,CCM,Committee to Elect Kristey S. Williams,,,,,,506 Stone Lake Court,,Augusta,KS,67010,P2024,,2023-08-09,500.00,,P-2024 State House 77 KS,011,,,,Williams,Kristey,S,,,H,KS,77,,,,,,,,
SB29,C00554444,B852366,,,CCM,Winn for Kansas House,,,,,,1044 Washington Blvd.,,Kansas City,KS,66102,P2024,,2023-08-09,500.00,,P-2024 State House 34 KS,011,,,,Winn,Valdenia,,,,H,KS,34,,,,,,,,
SB29,C00554444,B858098,,,PTY,Kansas Senate Democrats,,,,,,P.O. Box 1811,,Topeka,KS,66611,O2023,Not Applicable,2023-10-25,1000.00,,State Party Cmte,011,,,,,,,,,,, ,,,,,,,,
SB29,C00554444,B858099,,,PTY,KS Republican Senatorial Cmte,,,,,,P.O. Box 2663,,Topeka,KS,66601,O2023,Not Applicable,2023-10-25,1000.00,,State Party Cmte,011,,,,,,,,,,, ,,,,,,,,
SB29,C00554444,B858100,,,PTY,Kansans for a Democratic House,,,,,,P.O. Box 2083,,Topeka,KS,66601,O2023,Not Applicable,2023-10-25,1000.00,,Non-Federal Party Cmte,011,,,,,,,,,,, ,,,,,,,,
SB29,C00554444,B858101,,,PTY,KS Republican House Campaign Cmte,,,,,,PO Box 2632,,Topeka,KS,66601,O2023,Not Applicable,2023-10-25,1000.00,,State Party Cmte,011,,,,,,,,,,, ,,,,,,,,
SB29,C00554444,B854442,,,CCM,Friends of Steve Bashore,,,,,,1025 McKinley Street,,Miami,OK,74354,P2024,,2023-09-25,500.00,,P-2024 State House 07 OK,011,,,,Bashore,Steve,,,,H,OK,07,,,,,,,,
SB29,C00554444,B854443,,,CCM,Friends of Forrest,,,,,,4 NE 10th Street #215,,Oklahoma City,OK,73104,P2024,,2023-09-25,500.00,,P-2024 State House 92 OK,011,,,,Bennett,Forrest,,,,H,OK,92,,,,,,,,
SB29,C00554444,B854444,,,CCM,Friends of Brad Boles,,,,,,PO Box 31,,Marlow,OK,73055,P2024,,2023-09-25,800.00,,P-2024 State House 51 OK,011,,,,Boles,Brad,,,,H,OK,51,,,,,,,,
SB29,C00554444,B854445,,,CCM,Friends for Ty Burns,,,,,,45291 S. 33800 Road,,Morrison,OK,73061,P2024,,2023-09-25,500.00,,P-2024 State House 35 OK,011,,,,Burns,Ty,,,,H,OK,35,,,,,,,,
SB29,C00554444,B854749,,,CCM,George H. Burns Campagn,,,,,,380 Burnstone Ridge,,Haworth,OK,74740,P2024,,2023-09-25,500.00,,P-2024 State Senate 5 OK,011,,,,Burns,George,,,,S,OK,05,,,,,,,,
SB29,C00554444,B854446,,,CCM,Caldwell for State House,,,,,,2010 Ramona Drive,,Enid,OK,73703,P2024,,2023-09-25,500.00,,P-2024 State House 40 OK,011,,,,Caldwell,Chad,D,,,H,OK,40,,,,,,,,
SB29,C00554444,B854447,,,CCM,Trey Caldwell for State House,,,,,,1013 WE 40th St,,Lawton,OK,73501,P2024,,2023-09-25,500.00,,P-2024 State House 63 OK,011,,,,Caldwell,Trey,,,,H,OK,63,,,,,,,,
SB29,C00554444,B854750,,,CCM,Daniels for Senate Committee,,,,,,2191 Kyle Road,,Bartelsville,OK,74006,P2024,,2023-09-25,800.00,,P-2024 State Senate 29 OK,011,,,,Daniels,Julie,,,,S,OK,29,,,,,,,,
SB29,C00554444,B854448,,,CCM,Friends of Eddy Dempsey,,,,,,1012 Peaceful Home Road,,Valliant,OK,74764,P2024,,2023-09-25,500.00,,P-2024 State House 1 OK,011,,,,Dempsey,Eddy,,,,H,OK,01,,,,,,,,
SB29,C00554444,B854449,,,CCM,Friends of Mike Dobrinski,,,,,,PO Box 30,,Okeene,OK,73763,P2024,,2023-09-25,500.00,,P-2024 State House 59 OK,011,,,,Dobrinski,Mike,,,,H,OK,59,,,,,,,,
SB29,C00554444,B854450,,,CCM,Friends of Andy Fugate,,,,,,5120 SE 49th Street,,Oklahoma City,OK,73135,P2024,,2023-09-25,500.00,,P-2024 State House 94 OK,011,,,,Fugate,Andy,,,,H,OK,94,,,,,,,,
SB29,C00554444,B854451,,,CCM,Regina Goodwin for State Rep. Cmte.,,,,,,624 East Archer St.,,Tulsa,OK,74120,P2024,,2023-09-25,400.00,,P-2024 State House 73 OK,011,,,,Goodwin,Regina,,,,H,OK,73,,,,,,,,
SB29,C00554444,B854751,,,CCM,Friends of Grant Green,,,,,,940413 S. 3330 Rd.,,Wellston,OK,74881,P2026,,2023-09-25,500.00,,P-2026 State Senate 28 OK,011,,,,Green,Grant,,,,S,OK,28,,,,,,,,
SB29,C00554444,B854453,,,CCM,Friends of Kyle Hilbert,,,,,,509 E Grant Pl,,Bristow,OK,74010,P2024,,2023-09-25,1000.00,,P-2024 State House 29 OK,011,,,,Hilbert,Kyle,,,,H,OK,29,,,,,,,,
SB29,C00554444,B854695,,,CCM,Friends of Anthony Moore,,,,,,PO Box 821,,Clinton,OK,73601,P2024,,2023-09-25,500.00,,P-2024 State House 57 OK,011,,,,Moore,Anthony,,,,H,OK,57,,,,,,,,
SB29,C00554444,B854752,,,CCM,Stark for House Rep,,,,,,7007 NW 59th Street,,Bethany,OK,73008,P2024,,2023-09-25,500.00,,P-2024 State House 100 OK,011,,,,Stark,Marilyn,,,,H,OK,10,,,,,,,,
SB29,C00554444,B854745,,,CCM,Blake Cowboy Stephens for Senate,,,,,,21180 E. 663 Rd.,,Tahlequah,OK,74464,P2024,,2023-09-25,500.00,,P-2024 State Senate 3 OK,011,,,,Stephens,Blake,C,,,S,OK,03,,,,,,,,
SB29,C00554444,B854753,,,CCM,Danny Sterling for House 27,,,,,,2606 E. Highland Street,,Tecumseh,OK,74873,P2024,,2023-09-25,500.00,,P-2024 State House 27 OK,011,,,,Sterling,Danny,,,,H,OK,27,,,,,,,,
SB29,C00554444,B854746,,,CCM,Kristen Thompson for Oklahoma,,,,,,4001 Birdneck,,Edmond,OK,73025,P2026,,2023-09-25,500.00,,P-2026 State Senate 22 OK,011,,,,Thompson,Kristen,,,,S,OK,22,,,,,,,,
SB29,C00554444,B854754,,,CCM,Friends of Tammy Townley,,,,,,816 W Pershing St,,Ardmore,OK,73402,P2024,,2023-09-25,500.00,,P-2024 State House 48 OK,011,,,,Townley,Tammy,,,,H,OK,48,,,,,,,,
SB29,C00554444,B859251,,,CCM,Friends of Jeff Boatman 2024,,,,,,9006 E 101st Street,,Tulsa,OK,74133,P2024,,2023-11-08,700.00,,P-2024 State Senate 25 OK,011,,,,Boatman,Jeff,,,,S,OK,25,,,,,,,,
SB29,C00554444,B859215,,,CCM,DOSSETT FOR SENATE,,,,,,1632 E Evanston Ave.,,Tulsa,OK,74104,P2024,,2023-11-08,500.00,,P-2024 State Senate 35 OK,011,,,,Dossett,Jo Anna,,,,S,OK,35,,,,,,,,
SB29,C00554444,B859216,,,CCM,Jessica Garvin for State Senate,,,,,,1206 W. Cedar,,Duncan,OK,73533,P2024,,2023-11-08,500.00,,P-2024 State Senate 43 OK,011,,,,Garvin,Jessica,,,,S,OK,43,,,,,,,,
SB29,C00554444,B859199,,,CCM,Brian Hill for the House,,,,,,5320 Castleridge Dr.,,Mustang,OK,73064,P2024,,2023-11-08,500.00,,P-2024 State House 47 OK,011,,,,Hill,Brian,,,,H,OK,47,,,,,,,,
SB29,C00554444,B859218,,,CCM,Johns for House,,,,,,1424 Sunrise Lane,,Ada,OK,74820,P2024,,2023-11-08,400.00,,P-2024 State House 25 OK,011,,,,Johns,Ronald,W,,,H,OK,25,,,,,,,,
SB29,C00554444,B859219,,,CCM,Vote Dell Kerbs,,,,,,305 E. Federal Street,,Shawnee,OK,74804,P2024,,2023-11-08,800.00,,P-2024 State House 26 OK,011,,,,Kerbs,Dell,,,,H,OK,26,,,,,,,,
SB29,C00554444,B859200,,,CCM,Mark Lepak For State Rep.,,,,,,3217 Heritage Dr.,,Claremore,OK,74019,P2024,,2023-11-08,500.00,,P-2024 State House 9 OK,011,,,,Lepak,Mark,,,,H,OK,09,,,,,,,,
SB29,C00554444,B859201,,,CCM,Friends of Nicole Miller,,,,,,16104 Cattail Circle,,Edmond,OK,73013,P2024,,2023-11-08,500.00,,P-2024 State House 82 OK,011,,,,Miller,Nicole,,,,H,OK,82,,,,,,,,
SB29,C00554444,B859202,,,CCM,Friends of Cyndi Munson,,,,,,PO Box 3302,,Oklahoma City,OK,73101,P2024,,2023-11-08,700.00,,P-2024 State House 85 OK,011,,,,Munson,Cyndi,,,,H,OK,85,,,,,,,,
SB29,C00554444,B859212,,,CCM,William Casey Murdock Senate,,,,,,Route 1 Box 45,,Felt,OK,73937,P2024,,2023-11-08,700.00,,P-2024 State Senate 27 OK,011,,,,Murdock,Casey,,,,S,OK,27,,,,,,,,
SB29,C00554444,B859203,,,CCM,Friends of Mike Osburn,,,,,,3126 S Boulevard St #274,,Edmond,OK,73013,P2024,,2023-11-08,500.00,,P-2024 State House 81 OK,011,,,,Osburn,Mike,,,,H,OK,81,,,,,,,,
SB29,C00554444,B859204,,,CCM,Friends of Daniel Pae,,,,,,6827 NW Crestwood Dr.,,Lawton,OK,73505,P2024,,2023-11-08,400.00,,P-2024 State House 62 OK,011,,,,Pae,Daniel,,,,H,OK,62,,,,,,,,
SB29,C00554444,B859213,,,CCM,Friends of Lonnie Paxton,,,,,,1408 State Highway 37,,Tuttle,OK,73089,P2024,,2023-11-08,1000.00,,P-2024 State Senate 23 OK,011,,,,Paxton,Lonnie,,,,S,OK,23,,,,,,,,
SB29,C00554444,B859217,,,CCM,Ajay for House,,,,,,PO Box 17479,,Oklahoma City,OK,73136,P2024,,2023-11-08,400.00,,P-2024 State House 99 OK,011,,,,Pittman,Ajay,,,,H,OK,99,,,,,,,,
SB29,C00554444,B859205,,,CCM,Provenzano for House District 79,,,,,,PO Box 33370,,Tulsa,OK,74153,P2024,,2023-11-08,500.00,,P-2024 State House 79 OK,011,,,,Provenzano,Melissa,,,,H,OK,79,,,,,,,,
SB29,C00554444,B859206,,,CCM,Ranson for OK House,,,,,,PO Box 1634,,Stillwater,OK,74076,P2024,,2023-11-08,400.00,,P-2024 State House 34 OK,011,,,,Ranson,Trish,,,,H,OK,34,,,,,,,,
SB29,C00554444,B859207,,,CCM,Jacob Rosecrants for HD46,,,,,,1804 Grassland Circle,,Norman,OK,73072,P2024,,2023-11-08,400.00,,P-2024 State House 46 OK,011,,,,Rosecrants,Jacob,,,,H,OK,46,,,,,,,,
SB29,C00554444,B859214,,,CCM,Paul Rosino for State Senate,,,,,,4133 SW 129TH ST,,Oklahoma,OK,73173,P2024,,2023-11-08,600.00,,P-2024 State Senate 45 OK,011,,,,Rosino,Paul,,,,S,OK,45,,,,,,,,
SB29,C00554444,B859208,,,CCM,Friends of Tammy West,,,,,,7916 NW 23rd Street,,Bethany,OK,73008,P2024,,2023-11-08,700.00,,P-2024 State House 84 OK,011,,,,West,Tammy,,,,H,OK,84,,,,,,,,
SB29,C00554444,B861087,,,CCM,Friends of Collin Duel,,,,,,723 E. Noble Ave.,,Guthrie,OK,73044,P2024,,2023-12-01,400.00,,P-2024 State House 21 OK,011,,,,Duel,Collin,,,,H,OK,21,,,,,,,,
SB29,C00554444,B861092,,,CCM,Cmte. to Elect Jason Lowe,,,,,,228 Robert S. Kerr/Suite 630,,Oklahoma,OK,73102,P2024,,2023-12-01,500.00,,P-2024 State House 97 OK,011,,,,Lowe,Jason,,,,H,OK,97,,,,,,,,
SB29,C00554444,B861086,,,CCM,Maynard for State Rep.,,,,,,1369 Sawmill Rd.,,Durant,OK,74701,P2024,,2023-12-01,400.00,,P-2024 State House 21 OK,011,,,,Maynard,Cody,,,,H,OK,21,,,,,,,,
SB29,C00554444,B861093,,,CCM,Kevin McDugle for Oklahoma,,,,,,29521 E. 65TH ST. S,,Broken Arrow,OK,74014,P2024,,2023-12-01,500.00,,P-2024 State House 12 OK,011,,,,McDugle,Kevin,,,,H,OK,12,,,,,,,,
